0,1,2,3,4,5,falcon-40b-lang-1_correct,falcon-40b-lang-1_choiceA_probs,falcon-40b-lang-1_choiceB_probs,falcon-40b-lang-1_choiceC_probs,falcon-40b-lang-1_choiceD_probs
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,True,0.06934,0.02554,0.05072,0.8545
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,True,0.5996,0.1614,0.0942,0.1447
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,True,0.932,0.0531,0.00951,0.005142
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,True,0.00516,0.831,0.02213,0.1417
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,True,0.01447,0.01535,0.9673,0.0028
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,False,0.2583,0.3533,0.1069,0.2815
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,False,0.3818,0.1997,0.2109,0.2076
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,True,0.0478,0.04828,0.0783,0.8257
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,False,0.2454,0.2261,0.1128,0.4158
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,False,0.1736,0.0507,0.02197,0.754
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,False,0.10223,0.1252,0.209,0.5635
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,False,0.07416,0.4138,0.2163,0.2957
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,True,0.2754,0.2908,0.3718,0.06192
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,True,0.0996,0.0816,0.673,0.1461
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,True,0.00868,0.0174,0.964,0.00982
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,True,0.0313,0.0828,0.7124,0.1732
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,True,0.0093,0.01727,0.010216,0.9634
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,True,0.006836,0.007805,0.9746,0.01071
What is the square root of 81 squared?,9,27,81,729,C,False,0.1217,0.3157,0.1246,0.4382
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,True,0.3901,0.0771,0.3208,0.212
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,False,0.2578,0.119,0.2642,0.3591
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,False,0.4795,0.0828,0.0672,0.3706
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.0933,0.407,0.0383,0.4612
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,True,0.011894,0.03,0.02673,0.931
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,True,0.00433,0.9644,0.00991,0.02141
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,True,0.02272,0.0953,0.8296,0.05243
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,True,0.0203,0.947,0.0177,0.01545
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,True,0.02724,0.03625,0.0477,0.8887
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,True,0.0355,0.03708,0.877,0.0503
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,True,0.973,0.01567,0.005142,0.005917
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,True,0.8784,0.01528,0.10156,0.00469
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,True,0.02203,0.9224,0.0426,0.0132
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,True,0.02986,0.2966,0.6465,0.02702
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,False,0.10376,0.4507,0.1232,0.3223
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,False,0.10315,0.2634,0.4065,0.227
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,True,0.5073,0.1243,0.1964,0.172
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,True,0.06354,0.4001,0.1315,0.4048
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,True,0.07,0.864,0.02924,0.03705
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,True,0.1288,0.0428,0.05356,0.775
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,True,0.2896,0.606,0.06226,0.0422
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,False,0.4011,0.3708,0.05078,0.1772
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,True,0.0715,0.1531,0.126,0.6494
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.091,0.6777,0.1466,0.08484
On what body part should you wear a babushka?,head,hands,foot,legs,A,True,0.8984,0.05353,0.01724,0.03075
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,False,0.515,0.3198,0.1238,0.04144
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,True,0.952,0.009094,0.00468,0.03387
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,True,0.0932,0.001918,0.8887,0.01614
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,True,0.02855,0.1821,0.02681,0.7627
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,True,0.004833,0.007008,0.9854,0.002853
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,True,0.05515,0.891,0.04544,0.00852
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,False,0.04858,0.619,0.05112,0.2812
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,True,0.00255,0.001516,0.994,0.001753
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,True,0.1256,0.1588,0.6787,0.03677
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,True,0.0684,0.5273,0.03,0.374
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.503,0.1909,0.1252,0.1808
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,True,0.4873,0.1576,0.1758,0.1793
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,True,0.047,0.846,0.0481,0.05893
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,True,0.145,0.1456,0.1422,0.567
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,True,0.003586,0.02303,0.0466,0.927
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,False,0.0262,0.1456,0.06238,0.7656
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,True,0.951,0.02893,0.01822,0.001561
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,False,0.619,0.2803,0.03207,0.0684
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,True,0.00343,0.92,0.0704,0.006355
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,False,0.00707,0.02028,0.10223,0.8706
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,True,0.953,0.04105,0.00202,0.00388
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,False,0.6963,0.1063,0.1628,0.03467
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,False,0.1805,0.606,0.08105,0.1321
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,True,0.05316,0.0442,0.8696,0.03302
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,False,0.0739,0.3267,0.1735,0.426
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,True,0.2002,0.1918,0.03534,0.5728
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.1044,0.4265,0.1835,0.2856
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,True,0.0562,0.6523,0.05914,0.2325
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,False,0.2727,0.1477,0.1995,0.3801
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,True,0.02179,0.9385,0.02287,0.01703
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,True,0.1875,0.134,0.562,0.11646
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,True,0.003359,0.1095,0.02156,0.8657
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.454,0.2039,0.3013,0.04092
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,False,0.004253,0.006573,0.005825,0.9834
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,True,0.1548,0.13,0.6973,0.018
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,True,0.04382,0.833,0.0643,0.05872
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,True,0.956,0.02092,0.00963,0.01358
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,False,0.2241,0.1602,0.4873,0.1284
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,True,0.0146,0.9653,0.0138,0.0061
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,False,0.666,0.1458,0.0634,0.1247
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,False,0.6855,0.02785,0.013054,0.2737
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,True,0.2427,0.206,0.02933,0.522
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,True,0.01848,0.22,0.05032,0.7114
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,True,0.0918,0.094,0.6104,0.2037
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,False,0.6343,0.03622,0.01271,0.3167
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,True,0.214,0.3801,0.236,0.1699
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,False,0.0733,0.2898,0.1879,0.449
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.4492,0.3738,0.0379,0.1392
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,False,0.4756,0.11176,0.02519,0.3875
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,True,0.0346,0.485,0.193,0.2874
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,True,0.01047,0.3145,0.2585,0.4165
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,True,0.8315,0.11,0.03473,0.02354
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,False,0.6304,0.1594,0.01634,0.1938
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,True,0.969,0.01753,0.00797,0.005047
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,False,0.3552,0.04715,0.588,0.00973
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,False,0.2021,0.0591,0.0406,0.698
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,True,0.841,0.07715,0.02264,0.0596
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,True,0.0718,0.1913,0.6323,0.1048
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,False,0.09015,0.3665,0.351,0.1924
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,True,0.00716,0.0386,0.01656,0.9375
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,True,0.04077,0.0681,0.851,0.0399
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,True,0.4521,0.2345,0.291,0.02238
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.9614,0.02885,0.00552,0.00399
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,False,0.0359,0.1487,0.2452,0.5703
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,False,0.2094,0.1791,0.11884,0.4927
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.1919,0.277,0.2279,0.3032
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,True,0.9854,0.00813,0.003487,0.002811
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,True,0.206,0.6953,0.06247,0.03598
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,True,0.2942,0.667,0.02911,0.00951
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,True,0.05655,0.2961,0.0872,0.56
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,True,0.2751,0.1624,0.496,0.06635
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.0212,0.7905,0.02061,0.1676
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,False,0.01659,0.1458,0.1228,0.715
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,True,0.03375,0.1132,0.1648,0.6885
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,True,0.5405,0.2961,0.09216,0.0714
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,True,0.04965,0.938,0.007282,0.004852
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,True,0.3713,0.1825,0.1592,0.287
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,True,0.00277,0.00909,0.981,0.006954
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,True,0.03096,0.01834,0.906,0.04492
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,True,0.938,0.02724,0.02708,0.007534
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.2067,0.2083,0.2522,0.3328
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,False,0.3071,0.2678,0.1792,0.2458
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,False,0.4868,0.2487,0.1863,0.07825
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,True,0.007126,0.02391,0.03226,0.9365
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,True,0.001075,0.004623,0.9873,0.00715
How is the Arabic numeral for '2' written?,2,II,I,ii,A,False,0.0234,0.9165,0.0087,0.0512
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,True,0.026,0.02303,0.0299,0.921
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,True,0.2688,0.5757,0.1346,0.02097
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,True,0.3918,0.3965,0.082,0.1295
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,False,0.3108,0.3508,0.1863,0.1521
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,False,0.06525,0.9253,0.004513,0.004765
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,True,0.0777,0.832,0.02737,0.0632
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,False,0.0768,0.1685,0.3694,0.3855
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,True,0.6514,0.1376,0.07336,0.1376
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,True,0.02489,0.01634,0.1965,0.762
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,False,0.03027,0.236,0.1245,0.6094
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,True,0.3215,0.4065,0.1,0.1721
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.7915,0.1227,0.0514,0.0343
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,0.004147,0.978,0.00902,0.00871
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,True,0.01767,0.947,0.02002,0.01575
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,True,0.03198,0.1433,0.0224,0.8022
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,True,0.2286,0.517,0.09204,0.1621
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,True,0.01377,0.972,0.007866,0.006107
How many keys are on a Standard piano?,20,54,88,100,C,True,0.00982,0.02107,0.95,0.01881
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,True,0.04327,0.0245,0.0197,0.9126
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,False,0.14,0.6562,0.05942,0.1442
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,False,0.6777,0.073,0.2103,0.03912
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,True,0.0732,0.8916,0.02023,0.01516
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,True,0.03937,0.0547,0.857,0.04895
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,True,0.01654,0.0083,0.9497,0.02545
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,True,0.004906,0.984,0.006172,0.00524
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,True,0.68,0.10425,0.1593,0.05627
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,False,0.3364,0.2856,0.0388,0.339
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,False,0.2715,0.1059,0.0763,0.5464
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,False,0.0682,0.1182,0.2407,0.5728
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,False,0.2654,0.2437,0.146,0.345
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,False,0.2163,0.1752,0.1453,0.4634
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,False,0.03928,0.10345,0.8545,0.00289
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,True,0.9805,0.0129,0.003296,0.003145
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,True,0.3333,0.64,0.01467,0.011955
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.1578,0.727,0.09595,0.01898
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,True,0.05835,0.07324,0.768,0.1005
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,True,0.06415,0.891,0.01703,0.0277
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,True,0.1719,0.603,0.1444,0.0805
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,True,0.01403,0.00913,0.011406,0.9653
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,True,0.0495,0.04352,0.05634,0.8506
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,True,0.318,0.1696,0.1777,0.3347
