Input,Pred,Gold
"Hanifa alergi pada cuaca dingin. Setiap kali cuaca dingin, ia akan bersin-bersin. Hidungnya memerah dan pusing karena banyak bersin. Ia harus menghangatkan dirinya
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Vinka tertawa riang.. Ia berkejaran dengan keponakannya, Ananta.. Ananta juga tertawa riang.. Halaman belakang rumah kakak Vinka, Raya, penuh dengan keceriaan.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Sejak berteman dengan Juju, Mamat menjadi ketagihan main game. Setiap hari, ia bermain game online bersama Juju. Tidak hanya itu, Mamat juga menjadi boros. Ia selalu mengeluarkan uang untuk bermain game
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Miriam ingin mendaftar SNMPTN. Miriam masuk ke kuota SNMPTN di sekolahnya. Miriam ingin memilih universitas impiannya. Miriam dapat berkuliah di universitas impiannya tanpa tes
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Bulan Ramadan kali ini menjadi pengalaman baru bagi Sandra.. Pertama kali dalam hidupnya Sandra akan berpuasa di negeri orang.. Ia harus bersiap menyiapkan sahur sendiri dan juga berbuka puasa sendiri.. Ini juga menjadi pertama kali untuk Sandra menghabiskan bulan Ramadan tanpa keluarganya.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Lail memiliki 2 pilihan hidup. Pilihan pertama untuk hidup dengan rasa sakit. Pilihan kedua untuk menyerah terhadap penyakitnya. Ritz merasakan sakit sepanjang hidupnya
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Nabila menatap pantulan dirinya di cermin. Kantung matanya yang hitam. Jejak air mata masih tersisa di wajah Nabila. Nabila melenguh panjang meratapi nasibnya
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Geri meminta Aydah membelikan buku untuknya. Aydah menolak permintaan Geri. Geri memaksa Aydah dan mengancamnya. Aydah tidak takut dengan ancaman Geri
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Roni mengamati sepedanya secara saksama.. Pagi ini Roni ingin bersepeda.. Namun ketika Roni akan mengeluarkan sepedanya dari rumah, ia merasa ada yang aneh.. Ban sepedanya terlihat kempis, padahal Roni baru mengisinya kemarin.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Albern menunggu kehadiran Akemi. Akemi menerima panggilan tugas mendadak. Akemi meminta maaf kepada Albern. Albern kecewa dengan sikap Akemi
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Saat ujian berlangsung, Rio panik. Apa yang ia pelajari tidak ada yang keluar. Ternyata kemarin ia salah belajar materi. Semalaman ia mempelajari bab 3 
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Kuis dadakan pagi ini sama sekali tidak diantisipasi oleh para mahasiswa, termasuk Cantika.. Untunglah Cantika memiliki kebiasaan mengulang materi kuliah setiap malam sehingga ia tidak kebingungan.. Teman-teman Cantika memasang ekspresi beragam saat mengerjakan kuis.. Ada yang tenang seperti Cantika, panik, atau malah terlihat tidak peduli.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Ibu tidak mengerti mengapa Jihan sangat boros. Anak sulungnya itu sangat suka belanja online . Segala macam barang ia beli. Mulai dari barang yang berguna sampai barang yang tidak ia pakai
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Kyler mendapatkan pekerjaan rahasia. Kyler harus meretas situs milik pemerintah. Kyler khawatir akan diciduk pihak berwajib. Bayaran dari pekerjaan tersebut sangat menggiurkan
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Tania memikirkan tawaran Ayah.. Semalam Ayah mengajaknya berbicara.. Ayah berkata kalau Ayah harus pindah ke Jakarta karena urusan pekerjaan.. Tiara diajak untuk ikut Ayah agar nanti bisa melanjutkan kuliah di kampus impiannya.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Denis digigit oleh lebah. Denis menggangu sarang lebah. Gigital lebah akan menyebabkan bentol yang sakit. Denis menggaruk tubuhnya
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Erwan menatap isi tasnya sembari tertawa geli.. Erwan tidak menyangka ia akan seteledor ini.. Pantas saja tasnya terasa lebih berat daripada biasanya.. Isi tasnya, selain buku perkuliahan, ada juga balok kayu mainan balita dengan berbagai macam bentuk.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Jenna tidak pernah ingat tanggal ulang tahunnya.. Sering kali, Jenna mengingat ia berulang tahun karena diberikan ucapan selamat.. Suatu ketika, teman-teman Jenna menyiapkan kejutan berupa menghias kamar Jenna dengan balon warna-warni.. Awalnya Jenna hanya bisa bengong melihat kamarnya tiba-tiba dipenuhi balon sepulang sekolah.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Rumah Dania tiba-tiba mati lampu. Dania berusaha mencari senter. Dania berhasil menemukan senter. Dania mengarahkan senter tersebut menuju saklar listrik
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Ayah sangat suka berkeliling kota naik bus. Di akhir pekan, ayah selalu menyempatkan diri berkeliling kota. Biasanya ayah berkeliling kota di sore hari. Sesekali, ia mengajak Andi untuk ikut berkeliling kota
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Jarum penunjuk waktu pada jam dinding di ruang keluarga tidak bergerak.. Daya baterai jamnya telah habis.. Ayah meminta tolong kepada Putra untuk mengganti baterai jam tersebut.. Putra memberi tahu Ayah bahwa baterai baru di rumah habis.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Setiap pagi siswa SDN 10 Pagi melakukan senam SKJ 2000. Senam dilakukan selama 20 menit dan dipandu oleh guru olah raga. Setiap siswa mengikuti gerakan dengan musik yang diputar keras dengan sebuah speaker. Senam dilakukan agar para siswa merasa bugar
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Sakha termasuk ke dalam anak yang berprestasi di sekolahnya.. Banyak piala yang dipajang di aula sekolah merupakan hasil dari perlombaan yang dimenangi oleh Sakha.. Lomba yang biasa diikuti Sakha adalah lomba yang membutuhkan bahasa inggris.. Entah itu lomba debat, lomba menulis, atau lomba pidato.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Giani mendapatkan tugas ke luar kota. Giani tinggal di hotel untuk sementara. Fasilitas di hotel tersebut sangat lengkap. Giani mendapatkan tawaran untuk bekerja lebih lama di luar kota
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Aan sedang menonton film. Aan sedang membalas pesan dari temannya. Aan dapat melakukan banyak hal sekaligus. Aan dapat fokus melakukan banyak hal
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Kaisha senang membuat kerajinan tangan. Tamara membelikan Kaisha buku tentang merajut. Kaisha sangat senang dan segera mencobanya. Kaisha tidak bisa langsung mempraktekannya
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Jantung Fahri berdebar-debar.. Suara keras dari kamar di sebelahnya mengagetkan Fahri.. Fahri segera berlari keluar kamar untuk mengecek keadaan penghuni kamar sebelah, Ardi.. Pintu kamar Ardi terbuka setengah.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Yudi ditugaskan ibu untuk memasak makan malam hari ini. Yudi memutuskan untuk memasak kari ayam. Setelah masakannya jadi, Yudi tergoda untuk mencicipi masakannya. Tanpa sadar, ia menghabiskan hampir setengah masakannya
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Hari ini Kencana berbaju rapi dengan kemeja putih dan rok hitam.. Kencana akan menghadapi sidang skripsi di kampusnya pukul 10 pagi nanti.. Kencana sudah berlatih dari jauh-jauh hari untuk sidangnya.. Kencana juga sudah menyiapkan segala hal yang diperlukan secara saksama.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Zeki ingin menjadi seorang penyanyi. Zeki sering menjuarai perlombaan menyanyi. Zeki dikenal dengan suaranya yang sangat merdu. Zeki sudah merilis banyak lagu
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Hari ini adalah harinya nara.. Bukan hari ulang tahun atau hari anniv, namun hari yang sangat ditunggu-tunggu.. Yaitu hari kedatangan bumi, kekasihnya.. Mereka langsung menuju toko es krim kesukaan nara yang begian belakangnya berhadapan dengan laut lepas.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Hujan turun sejak tadi pagi dengan kencang. TIdak hanya berangin, jarak pandang juga sangat terbatas. Lingkungan sekitar terlihat sangat gelap. Hujan yang tak kunjung berhenti membuat Nina khawatir
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Rasa lelah Fatah terbayarkan.. Perjalanannya yang nyaris memakan waktu 3 jam tidak sia-sia.. Pemandangan di atas bukit ini indah sekali.. Sejauh mata memandang hanya terlihat langit biru berawan cerah dan hamparan pepohonan kehijauan.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Omi pergi ke pasar induk untuk membeli ayam. Ibunya sakit sehingga tidak bisa menemani. Baru kali ini ia ke pasar sendirian. Sesampainya di pasar, ia bingung harus berjalan kemana
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Wasir disuruh ibu membeli telur di warung. Wasir harus membeli satu kilogram telur. Wasir meminta penjaga warung menimbang telurnya. Wasir membeli tepat satu kilogram telur
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Sekar tidak suka meminum jamu. Ibu menyuruh Sekar meminum jamu. Sekar beralasan tidak menyukai jamu tersebut. Ibu memaksa Sekar untuk meminumnya
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Hujan baru saja berhenti tadi malam. Rikes merasa udara sangat dingin. Rikes memakai jaket dan selimut ketika ingin tidur. Rikes tidak ingin demam keesokan harinya
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Yeni suka menulis novel. Dia telah berlatih sejak kecil. Juara 1 pernah diraihnya. Tidak heran dia selalu menjadi kebanggaan sekolah
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Tari anak pintar di kelasnya. Semester lalu ia meraih juara umum di sekolahnya. Sayangnya ia sangat sombong. Teman-teman sekelasnya tidak menyukainya
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Beberapa hari terakhir kualitas air di kota sedang buruk. Airnya sedikit kotor dan berbau. Terkadang, terdapat butiran tanah yang tidak tersaring. Akibatnya, berbagai masalah bermunculan
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Zainal mengendarai mobil ke sekolahnya. Mobil Zainal tidak diparkir di tempat yang benar. Murid tidak boleh memakirkan mobil di tempat parkir guru. Zainal dimarahi oleh penjaga parkir sekolah
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Rio benar-benar panik saat ini. Besok ia ada deadline tugas kelompok. Akibat kecerobohannya, Rio tidak sengaja menumpahkan minuman ke laptopnya. Kini laptop Rio tidak bisa menyala sama sekali
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Nenek selalu makan singkong rebus di pagi hari.. Biasanya ditemani dengan segelas teh manis hangat.. Tempat favorit Nenek untuk sarapan adalah teras di depan rumah.. Di sana ada meja bulat kecil dengan dua kursi yang menghadap ke taman.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Uma tertahan di tempat lesnya.. Padahal les Uma sudah selesai.. Guru les Uma meminta tolong Uma untuk membantunya.. Uma telah menyanggupi.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Adik terkena demam berdarah. Suhu tubuhnya sangat tinggi dan belum turun. Trombositnya juga terus menurun. Ayah dan ibu membawa adik ke rumah sakit
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Sudah tiga hari kepala Lina gatal-gatal. Meski sudah keramas berkali-kali, kepalanya tetap gatal. Ibu memeriksa kepala Lina yang gatal. Ternyata kepala Lina penuh dengan kutu
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Asri memakan jeruk. Asri tidak bisa mengupas jeruk. Asri meminta Winta mengupaskan jeruk. Winta mengupaskan jeruk untuk Winta
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Lily sangat menyukai bunga yang namanya sama seperti namanya. Bunga Lili disukai oleh hampir semua orang. Banyak orang tua yang menggunakan nama Bunga Lili untuk nama anak mereka. Lily menanam bunga kesukaannya di taman rumahnya
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Bunda menuduh Fina. Fina tidak melakukan apapun terhadap adik. Bunda memarahi Fina yang telah membuat adiknya menangis. Fina tidak terima dan memilih mengurung diri di kamar
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Wirya merendam baju kotornya di dalam air yang telah dicampur detergen.. Bajunya dipenuhi oleh cipratan air kubangan.. Hujan deras sepanjang hari membuat jalanan dipenuhi air kubangan di mana-mana.. Wirya yang mengambil kesempatan untuk pulang di saat hujan reda mengendarai motornya dengan cepat.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Kisya berjanji akan tetap kuat. Kisya berjanji tidak akan menyerah. Cilla menagih semua janji Kisya. Kisya tidak akan bisa menepati janjinya
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Pecahkan saja gelasnya biar ramai, biar mengaduh sampai gaduh.. Cuplikan puisi dari film Ada Apa Dengan Cinta itu sangat menempel di benak Eva.. Gendis, teman di asramanya dulu, suka mengucapkan kalimat tersebut kepadanya.. Karena Eva yang teledor sering sekali memecahkan gelas.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Indir memiliki seorang suami bernama Rintarou. Rintarou bekerja di perusahaan milik teman Indir yang bernama Vandi. Indir dan Rintarou menikah 2 tahun yang lalu. Indir dan Rintarou belum memiliki anak
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Tarina mengadakan pesta minum teh. Tarina bermain dengan teman-temannya. Tarian berlagak menjadi seorang putri. Tarina minum teh dengan anggun
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Fiona menggetok pelan kepala Nao dengan ponselnya.. Fiona gemas akan muka bengong Nao ketika ia menjelaskan maksudnya.. Nao merengut tidak suka.. Fiona langsung tertawa sambil meminta maaf.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Athalia ingin pergi ke kantin. Axel ingin membeli minum. Athalia dan Axel bertemu di koridor. Athalia menyapa Axel dan mengajaknya
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Seharusnya hari Sabtu ini Kayla menghadiri reuni SMA. Namun, ia tidak mau datang. Ia merasa malu pada teman-temannya. Sampai sekarang, Kayla belum mendapat pekerjaan
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Dinar ingin membeli earphone baru. Dinar bingung melihat semua pilihan yang ada. Dinar meminta saran dari temannya. Teman Dinar memberikan saran terbaik
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Gina ingin mencari buku. Gina mengajak keluarganya pergi ke toko buku. Ayah mengizinkan Gina membeli 3 buku. Gina menemukan 4 buku yang menarik
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Nama Oriza diambil dari nama latin padi, Oryza sativa.. Saat Oriza lahir bersamaan dengan saat lahan padi milik Bapak panen.. Oleh sebab itu, padi menjadi inspirasi nama untuk Oriza.. Adik Oriza, Kia, juga memiliki sejarah serupa.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Hana lebih tinggi dari Yuli. Yuli lebih pendek dari Fafa. Fafa tidak setinggi Hana. Fafa, Hana, dan Yuli memiliki perbedaan tinggi
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Helen benar-benar kebingungan. Ia benar-benar lupa jika hari ini ada kelas tambahan di kampus. Padahal ia baru mencuci semua roknya di laundry kemarin. Sekarang ia tidak memiliki rok untuk berangkat ke kampus
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Gian bekerja di bengkel milik ayahnya. Oli di bengkel ayah Gian sudah habis. Gian diminta untuk membeli oli baru. Gian bergegas berangkat ke toko oli
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Elisa kehilangan jam tangannya di mall. Saat ke kamar mandi, Elisa sempat melepas jamnya untuk mencuci tangan. Ketika ia hendak memakainya kembali, jamnya sudah raib. Padahal jam itu baru saja ia beli minggu lalu
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Lea tidak suka pada bau buah durian. Bagi Lea, bau durian terlalu menyengat. Jika ada bau durian masuk ke hidungnya, ia akan pusing. Ia juga suka mual jika mencium bau durian
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Arjuna memiliki kumis tipis di atas bibirnya. Arjuna sangat membanggakan kumis tersebut. Kira adalah adik Arjuna yang risih dengan kumis kakaknya. Kira melakukan sesuatu dengan pisau cukur milik ayah
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Helmi merasa sebal melihat banyak sekali daun yang rontok di halaman rumahnya.. Pohon mangga depan rumah memang sudah tumbuh sangat besar dan lebat daunnya.. Helmi memutuskan untuk memangkas sebagian pohon di akhir pekan nanti.. Ia akan meminta bantuan abang becak di dekat rumahnya.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Carmelia ingin menaiki wahana permainan bianglala. Satu-satunya tempat wisata yang memiliki wahana bianglala adalah Dunia Fantasi. Dunia Fantasi tidak dibuka selama PSBB masih diberlakukan. Pemerintah belum mencabut aturan PSBB di Indonesia
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Avanz memiliki meja belajar baru. Meja belajar lama milik Avanz diberikan kepada adiknya. Avanz meletakkan buku dan laptopnya di atas meja belajar. Meja belajar Avanz lebih besar dari meja belajar lama miliknya
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Gala menyusun tempurung kelapa agar api untuk memanggang daging dan sosis tetap menyala.. Sementara itu lara mendekatkan tangannya ke bara api karena malam ini anginnya cukup kencang.. ""Kenapa ra? dingin ya?"" tanya gala sambil menaruh sosis ke pemanggangan.. ""hmm engga terlalu kok"" jawab lara tersenyum.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Hari ini hari jumat, aku berharap aku akan mendapatkan piket dihari ini. . sangat menyenangkan jika piket hari jumat karena tidak perlu mengikuti apel pagi yang lama dan mengikuti pembacaan janji siswa dan pengertian disiplin.. Teman-teman dan senior ku akan selalu menjadikan ku sebagai perwakilan dalam membaca janji siswa itu.. Mereka memasangkan aku dengan leo, laki-laki yang menyukaiku namun aku sama sekali tidak menyukainya.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Nirmala si putri kecil tersesat di dalam hutan.. Awalnya ia hanya berniat mencari gajah bernama bona, namun ia lupa jalan pulang.. Tiba-tiba ditengah hutan ia bertemu dengan seorang pangeran tampan.. Mereka berkenalan dan mencoba menyusuri hutan bersama.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Pak Heru akhir-akhir ini memiliki projek besar membangun jembatan. Sudah 3 hari ia tampak sibuk merancang desain jembatan tersebut. Semalam ia begadang, dan tidak tidur hingga sekarang. Hanya kopi yang diseruputnya setiap jam untuk menghentikan rasa kantuknya
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Kris mengajak Salma untuk membuat film. Salma menerima ajakan Kris. Salma menjadi penulis naskah . Kris menjadi sutradara film tersebut
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Kesha sudah berhenti sekolah sejak SMA. Ia ingin sekali kuliah, tetapi ia tidak memiliki biaya. Orangtuanya sudah tidak bisa bekerja. Sementara ia masih memiliki adik yang harus dihidupi
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Rena sangat sedih melihat bonekanya. Boneka beruang itu tidak memiliki tangan. Kemarin adiknya yang berusia tiga tahun meminjam bonekanya. Adiknya itu sedang suka menggunting-gunting barang
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Hari ini halte bus sangat ramai. Besok libur panjang dimulai. Orang-orang pulang lebih awal dari kantor untuk bersiap liburan. Akibatnya halte bus menjadi penuh
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Yuna sedang bersedih.. Sementara itu bumi hanya duduk tanpa berkata apapun.. Bumi tahu betul, yuna hanya perlu didengarkan jika ia sedang bersedih.. ""Menangis saja, jangan ditahan"" ucap bumi.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Neny duduk di kantin sendirian. Neny sedang menikmati bakso untuk sarapannya. Fenya menghampiri Neny dengan semangkuk mie. Neny mengizinkan Fenya duduk di sebelahnya
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Pagi ini tiba-tiba saja zoe menghampiriku yang sedang sibuk menghitung uang kas kelas.. Ia mengajakku ke depan perpustakaan untuk membicarakan beberapa hal yang mungkin tidak penting menurut beberapa orang.. “balik ke kelas yuk na, ntar lo dicariin lagi”. Ajak zoe beberapa saat kemudian setelah kami puas mengobrol.. “iya, lo duluan aja, gue takut jalan barengan” jawabku karena takut jika guru melihatku dan zoe jalan berdua.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Tiara merasa kedinginan. Joshua meminjamkan jaketnya untuk Tiara. Tiara tersentuh dengan perlakuan Joshua kepadanya. Joshua hanya ingin Tiara merasa nyaman
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Hari ini Mamat berulang tahun. Teman-temannya menyiapkan hadiah untuk Mamat. Mereka membelikan temannya sebuah kue coklat. Namun, mereka benar-benar melupakan satu hal
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Andini jatuh cinta dengan Yono. Andini ingin Yono membalas perasaannya. Yono mencintai perempuan lain. Andini patah hati dengan fakta tersebut
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Kakak membeli lampu hias untuk kamarnya. Adik juga ingin memiliki lampu hias. Adik tidak memiliki uang untuk membelinya. Adik meminta kakak untuk membelikan lampu hias
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Afifah mengalami demam. Badan Afifah sangat dingin. Afifah menggigil . Ibu memberikan Afifah minyak kayu putih
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Minggu lalu, Vita berjalan-jalan ke pameran flora dan fauna. Vita berkeliling melihat hewan-hewan yang lucu. Saat sedang melihat-lihat, Vita tertarik dengan orang yang menjual hewan tokek. Berbeda dengan yang ia bayangkan, tokek yang dijual berwarna-warni dan cantik
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Annis bertanya kepada kakaknya tentang jurusan kuliah. Annis bingung menentukan jurusan kuliahnya nanti. Annis mempertimbangkan banyak faktor. Annis ingin memilih jurusan kuliah yang berguna untuk masa depannya
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Yunita sangat menyukai donat. Yunita sangat menyukai donat rasa mocha. Yunita tidak menyukai donat rasa vanila. Yunita memiliki restoran favoritnya
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Pintu kamar Binsar terbanting dengan keras.. Angin kencang menjadi penyebabnya.. Binsar lupa menutup pintu ketika tadi turun ke lantau bawah.. Bapak mengingatkan Binsar untuk lain kali jangan lupa menutup pintu.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Dean berusaha melihat sekeliling. Dean hendak berangkat sekolah. Dean tidak dapat melihat apa-apa. Penglihatan Dean tertutupi awan kelabu
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Semburat cahaya fajar perlahan mulai menampakkan diri.. Suara ombak yang lumayan bising membuat mata nala tetap terjaga sepanjang malam.. Nala membuka kain penutup tenda lalu berjalan menuju batas pantai untuk merasakan sensasi ombak menggelitik telapak kakinya.. ""Tidak biasanya kau sudah bangun sepagi ini"" Nala tersentak lalu menoleh ke sumber suara.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Rambut Jade terlalu gondrong. Colina kesal dengan rambut Jane. Colina memaksa Jane untuk pergi ke tukang cukur rambut. Jane menurut dengan paksaan Colina
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Gisa bukan ibu kandung Angger. Gisa tidak pernah menikah. Gisa juga tidak pernah melahirkan. Gisa diamanahkan merawat dan menjaga Angger
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Pak Juju berseteru dengan Pak Mamat. Pak Juju menggunakan tanah kosong dekat lapangan untuk parkir mobil. Terkadang tamu-tamu di rumahnya juga menggunakannya. Ternyata, tanah tersebut milik Pak Mamat
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Herdin yakin uang yang jatuh di lantai dekat kursinya bukan miliknya.. Nida lantas bertanya uang siapakah ini kalau bukan milik Herdin.. Jumlahnya cukup besar, dan terjatuhnya tepat di sebelah kursi Herdin.. Tiba-tiba Galuh tergopoh memasuki kelas sembari bertanya adakah yang melihat uang sekian ratus ribu jatuh di lantai.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Aku memiliki 4 saudara. Ika, Nino, Nia, dan Intan namanya. Nino adalah laki-laki satu-satunya di antara kami. Dan dia juga adalah kakakku satu-satunya
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Fasyi tidak ingin pergi ke hutan. Fasyi dipaksa kakaknya untuk ikut ke hutan. Fasyi kesal dengan kakaknya yang memaksa ikut. Fasyi bertemu dengan babi hutan
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
"Setiap orang memiliki warna kesukaan. Warna kesukaan Nina adalah abu-abu . Semua barang remaja empat belas tahun itu berwarna abu-abu. Mulai dari tas hingga sepatu, semua berwarna abu-abu
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Titik hitam di bawah pohon itu menarik perhatian Lala.. Lala mendekati pohon secara perlahan.. Saat sudah berada tepat di depan pohon, barulah terlihat apa titik hitam yang telah dilihat Lala dari kejauhan.. Ternyata ada dua ekor anak kucing berbulu hitam yang sedang tidur meringkuk.
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",1,0
"Daira memiliki sebuah cita-cita. Kedua orang tua Dariah adalah guru. Dariah termotivasi menjadi seperti kedua orang tuanya. Dariah belajar dengan rajin
What sentence is suitable to follow the paragraph above? Answer: [LABELS_CHOICE]",0,0
