Input,Pred,Gold
"Write a sentence with [LABELS_CHOICE] sentiment: what the film lacks in general focus it makes up for in compassion , as corcuera manages to find the seeds of hope in the form of collective action . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: my reaction in a word : disappointment . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . .",0,1
"Write a sentence with [LABELS_CHOICE] sentiment: nothing 's at stake , just a twisty double-cross you can smell a mile away -- still , the derivative nine queens is lots of fun . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: of course , by more objective measurements it 's still quite bad . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: it provides an honest look at a community striving to anchor itself in new grounds . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: this movie seems to have been written using mad-libs . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: reign of fire looks as if it was made without much thought -- and is best watched that way . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: i 'd have to say the star and director are the big problems here . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: affleck and jackson are good sparring partners . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: not since japanese filmmaker akira kurosawa 's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: a by-the-numbers effort that wo n't do much to enhance the franchise . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: an occasionally funny , but overall limp , fish-out-of-water story . .",0,0
Write a sentence with [LABELS_CHOICE] sentiment: brilliantly explores the conflict between following one 's heart and following the demands of tradition . .,0,1
"Write a sentence with [LABELS_CHOICE] sentiment: despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . .",0,1
Write a sentence with [LABELS_CHOICE] sentiment: it appears that something has been lost in the translation to the screen . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: it all feels like a monty python sketch gone horribly wrong . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: the film tunes into a grief that could lead a man across centuries . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: it 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: it 's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of anna chancellor that makes this `` two weddings and a funeral '' fun . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: stealing harvard is evidence that the farrelly bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green 's half-hearted movie career . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: huston nails both the glad-handing and the choking sense of hollow despair . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: one of the more intelligent children 's movies to hit theaters this year . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: the film tries too hard to be funny and tries too hard to be hip . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: blanchett 's performance confirms her power once again . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . .",0,0
Write a sentence with [LABELS_CHOICE] sentiment: attempts by this ensemble film to impart a message are so heavy-handed that they instead pummel the audience . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: rarely has so much money delivered so little entertainment . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: `` the time machine '' is a movie that has no interest in itself . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: a rarity among recent iranian films : it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: / but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've lost weight ! .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: the very definition of the ` small ' movie , but it is a good stepping stone for director sprecher . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: it 's like every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: chilling , well-acted , and finely directed : david jacobson 's dahmer . .",0,1
"Write a sentence with [LABELS_CHOICE] sentiment: it ca n't decide if it wants to be a mystery/thriller , a romance or a comedy . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: paid in full is so stale , in fact , that its most vibrant scene is one that uses clips from brian de palma 's scarface . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: it 's played in the most straight-faced fashion , with little humor to lighten things up . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . .",0,0
Write a sentence with [LABELS_CHOICE] sentiment: dense with characters and contains some thrilling moments . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: as unseemly as its title suggests . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: it 's like watching a nightmare made flesh . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: minority report is exactly what the title indicates , a report . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: an entertaining , colorful , action-filled crime story with an intimate heart . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: for this reason and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: it just may inspire a few younger moviegoers to read stevenson 's book , which is a treasure in and of itself . .",0,1
Write a sentence with [LABELS_CHOICE] sentiment: basically a static series of semi-improvised ( and semi-coherent ) raps between the stars . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: ... with `` the bourne identity '' we return to the more traditional action genre . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: chokes on its own depiction of upper-crust decorum . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer .",0,1
Write a sentence with [LABELS_CHOICE] sentiment: a rewarding work of art for only the most patient and challenge-hungry moviegoers . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: directed in a paint-by-numbers manner . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: k-19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: at its best , queen is campy fun like the vincent price horror classics of the '60s . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: it 's a much more emotional journey than what shyamalan has given us in his past two movies , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: cool ? .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: deliriously funny , fast and loose , accessible to the uninitiated , and full of surprises .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . .",0,0
Write a sentence with [LABELS_CHOICE] sentiment: the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: at a time when half the so-called real movies are little more than live-action cartoons , it 's refreshing to see a cartoon that knows what it is , and knows the form 's history . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: the old-world - meets-new mesh is incarnated in the movie 's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: jones ... does offer a brutal form of charisma . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: travels a fascinating arc from hope and euphoria to reality and disillusionment . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: serving sara does n't serve up a whole lot of laughs . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: the sort of film that makes me miss hitchcock , but also feel optimistic that there 's hope for popular cinema yet . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: fun , flip and terribly hip bit of cinematic entertainment . .",0,1
"Write a sentence with [LABELS_CHOICE] sentiment: the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: the wild thornberrys movie is a jolly surprise . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: entertains by providing good , lively company . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: a densely constructed , highly referential film , and an audacious return to form that can comfortably sit among jean-luc godard 's finest work . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: what was once original has been co-opted so frequently that it now seems pedestrian . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: the story and structure are well-honed . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: macdowell , whose wifty southern charm has anchored lighter affairs ... brings an absolutely riveting conviction to her role . .",0,1
Write a sentence with [LABELS_CHOICE] sentiment: an intriguing cinematic omnibus and round-robin that occasionally is more interesting in concept than in execution . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: the second coming of harry potter is a film far superior to its predecessor . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: if you can stomach the rough content , it 's worth checking out for the performances alone . .",0,1
"Write a sentence with [LABELS_CHOICE] sentiment: a warm , funny , engaging film . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: i 'll bet the video game is a lot more fun than the film . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: the best film about baseball to hit theaters since field of dreams . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . .,0,1
"Write a sentence with [LABELS_CHOICE] sentiment: complete lack of originality , cleverness or even visible effort .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: hit and miss as far as the comedy goes and a big ole ' miss in the way of story . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: too much of it feels unfocused and underdeveloped . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: a deep and meaningful film . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: but it could have been worse . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: that 's pure pr hype . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: a painfully funny ode to bad behavior . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: liotta put on 30 pounds for the role , and has completely transformed himself from his smooth , goodfellas image . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: a beguiling splash of pastel colors and prankish comedy from disney . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: it proves quite compelling as an intense , brooding character study . .",0,1
Write a sentence with [LABELS_CHOICE] sentiment: an unwise amalgam of broadcast news and vibes . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: utterly lacking in charm , wit and invention , roberto benigni 's pinocchio is an astonishingly bad film . .",0,0
Write a sentence with [LABELS_CHOICE] sentiment: and that leaves a hole in the center of the salton sea . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: the chateau cleverly probes the cross-cultural differences between gauls and yanks . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . .",0,1
"Write a sentence with [LABELS_CHOICE] sentiment: what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we 've shared a great adventure . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: with the exception of some fleetingly amusing improvisations by cedric the entertainer as perry 's boss , there is n't a redeeming moment here . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: ... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . .",0,0
Write a sentence with [LABELS_CHOICE] sentiment: no way i can believe this load of junk . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: there is a fabric of complex ideas here , and feelings that profoundly deepen them . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: this tenth feature is a big deal , indeed -- at least the third-best , and maybe even a notch above the previous runner-up , nicholas meyer 's star trek vi : the undiscovered country . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: not only unfunny , but downright repellent . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: works hard to establish rounded characters , but then has nothing fresh or particularly interesting to say about them . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: just one bad idea after another . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: ... turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: ( næs ) directed the stage version of elling , and gets fine performances from his two leads who originated the characters on stage . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: a swashbuckling tale of love , betrayal , revenge and above all , faith . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: for movie lovers as well as opera lovers , tosca is a real treat . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: the film is quiet , threatening and unforgettable . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: there is no pleasure in watching a child suffer . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: stealing harvard aspires to comedic grand larceny but stands convicted of nothing more than petty theft of your time . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: ( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful . .,0,1
"Write a sentence with [LABELS_CHOICE] sentiment: displaying about equal amounts of naiveté , passion and talent , beneath clouds establishes sen as a filmmaker of considerable potential . .",0,1
Write a sentence with [LABELS_CHOICE] sentiment: ` easily my choice for one of the year 's best films . ' .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: as a first-time director , paxton has tapped something in himself as an actor that provides frailty with its dark soul . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: it 's a grab bag of genres that do n't add up to a whole lot of sense . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: instead of hiding pinocchio from critics , miramax should have hidden it from everyone . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: altogether , this is successful as a film , while at the same time being a most touching reconsideration of the familiar masterpiece . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: there has always been something likable about the marquis de sade . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: the humor is forced and heavy-handed , and occasionally simply unpleasant . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: partway through watching this saccharine , easter-egg-colored concoction , you realize that it is made up of three episodes of a rejected tv show . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: for the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . .",0,1
"Write a sentence with [LABELS_CHOICE] sentiment: the special effects and many scenes of weightlessness look as good or better than in the original , while the oscar-winning sound and james horner 's rousing score make good use of the hefty audio system . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: not since freddy got fingered has a major release been so painful to sit through . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ai n't pretty . .",0,0
Write a sentence with [LABELS_CHOICE] sentiment: we have n't seen such hilarity since say it is n't so ! .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: to call the other side of heaven `` appalling '' would be to underestimate just how dangerous entertainments like it can be . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: nothing is sacred in this gut-buster . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: feels haphazard , as if the writers mistakenly thought they could achieve an air of frantic spontaneity by simply tossing in lots of characters doing silly stuff and stirring the pot . .",0,0
Write a sentence with [LABELS_CHOICE] sentiment: tries to add some spice to its quirky sentiments but the taste is all too familiar . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: at its worst , it implodes in a series of very bad special effects . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: with tightly organized efficiency , numerous flashbacks and a constant edge of tension , miller 's film is one of 2002 's involvingly adult surprises . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: a warm but realistic meditation on friendship , family and affection . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: while the resident evil games may have set new standards for thrills , suspense , and gore for video games , the movie really only succeeds in the third of these . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: it 's a remarkably solid and subtly satirical tour de force . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: director andrew niccol ... demonstrates a wry understanding of the quirks of fame . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: when leguizamo finally plugged an irritating character late in the movie . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: thekids will probably stay amused at the kaleidoscope of big , colorful characters . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: mattei is tiresomely grave and long-winded , as if circularity itself indicated profundity . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: ... plays like somebody spliced random moments of a chris rock routine into what is otherwise a cliche-riddled but self-serious spy thriller . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: an overemphatic , would-be wacky , ultimately tedious sex farce . .",0,0
Write a sentence with [LABELS_CHOICE] sentiment: it all adds up to good fun . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . .",0,1
Write a sentence with [LABELS_CHOICE] sentiment: another in-your-face wallow in the lower depths made by people who have never sung those blues . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: a very well-made , funny and entertaining picture . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: it 's worth seeing just on the basis of the wisdom , and at times , the startling optimism , of the children . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: despite its title , punch-drunk love is never heavy-handed . .",0,1
"Write a sentence with [LABELS_CHOICE] sentiment: if director michael dowse only superficially understands his characters , he does n't hold them in contempt . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: it 's refreshing to see a girl-power movie that does n't feel it has to prove anything . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: the film may appear naked in its narrative form ... but it goes deeper than that , to fundamental choices that include the complexity of the catholic doctrine .",0,1
"Write a sentence with [LABELS_CHOICE] sentiment: however it may please those who love movies that blare with pop songs , young science fiction fans will stomp away in disgust . .",0,0
Write a sentence with [LABELS_CHOICE] sentiment: as vulgar as it is banal . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: outer-space buffs might love this film , but others will find its pleasures intermittent . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: maud and roland 's search for an unknowable past makes for a haunting literary detective story , but labute pulls off a neater trick in possession : he makes language sexy . .",0,1
Write a sentence with [LABELS_CHOICE] sentiment: more whiny downer than corruscating commentary . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet failing to exploit them . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: it 's another stale , kill-by-numbers flick , complete with blade-thin characters and terrible , pun-laden dialogue . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: i do n't mind having my heartstrings pulled , but do n't treat me like a fool . .",0,0
Write a sentence with [LABELS_CHOICE] sentiment: the movie 's accumulated force still feels like an ugly knot tightening in your stomach . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: it has charm to spare , and unlike many romantic comedies , it does not alienate either gender in the audience . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: an operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: a giggle a minute . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . .",0,1
"Write a sentence with [LABELS_CHOICE] sentiment: the continued good chemistry between carmen and juni is what keeps this slightly disappointing sequel going , with enough amusing banter -- blessedly curse-free -- to keep both kids and parents entertained . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: i 'm just too bored to care . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: one of the more irritating cartoons you will see this , or any , year . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: it moves quickly , adroitly , and without fuss ; it does n't give you time to reflect on the inanity -- and the cold war datedness -- of its premise . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: i am sorry that i was unable to get the full brunt of the comedy . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: a good piece of work more often than not . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: while the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: charles ' entertaining film chronicles seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: an exhilarating futuristic thriller-noir , minority report twists the best of technology around a gripping story , delivering a riveting , pulse intensifying escapist adventure of the first order .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: beautifully observed , miraculously unsentimental comedy-drama . .",0,1
"Write a sentence with [LABELS_CHOICE] sentiment: the film 's hackneyed message is not helped by the thin characterizations , nonexistent plot and pretentious visual style . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: a breezy romantic comedy that has the punch of a good sitcom , while offering exceptionally well-detailed characters . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: should have been someone else - .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: coughs and sputters on its own postmodern conceit . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: almost gags on its own gore . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: a marvel like none you 've seen . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: trite , banal , cliched , mostly inoffensive . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: immersing us in the endlessly inventive , fiercely competitive world of hip-hop djs , the project is sensational and revelatory , even if scratching makes you itch . .",1,1
