Input,Pred,Gold
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
#WritingCommunity some {{USERNAME}} #SundayFunday for you...   Let predictive text complete the rest   I m done with...   Mine  I m done with the head of the day and you ll join our stream of consciousness.. 
Topic: [LABELS_CHOICE]",3,3
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
The Queen is back, on WLWT TV 5 now {@Cameron Hardin WLWT@} {@Megan Mitchell@} . 
Topic: [LABELS_CHOICE]",3,2
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Volume matters. And only one team is 11-0, see {@Coastal Football@} USC and Ohio State may be “undefeated” but have only played a handful of games. It’s their conferences fault and the teams should be “penalized” for it, where Coastal needs to be rewarded - {@Chick fil A Peach Bowl@} . 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Great all round performance  {@Ch Adams@} MOTM for me. #saintsFC crowd were excellent, nice to hear some real fans singing.. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
. {@Carolina Basketball@}  s next  game:  TIME UPDATE  • vs. Ohio State ( {@Ohio State Hoops@} ) - CBS Sports Classic •  = Cleveland, OH • ️ = Rocket Mortgage FieldHouse •  = Saturday, December 19 • ⏰ = 4:30pm ET •  = CBS •  = TuneIn ( {{URL}} )  #UNCvsOSU. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Eagles coach Doug Pederson left it simple that Jalen Hurts is the starter for this game vs. {@New Orleans Saints@} but player and team sources believe it is for rest of season, barring injury or disastrous play. But, as one player noted, it s been a disaster anyway with too many issues to count. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Stephen O Keefe s outstanding double save and clearance was the hurling equivalent of Paul McGrath s sequence of clearances v Italy in the Giants Stadium 2004 #Epic   #LIMVWD #SundayGame {@The GAA@} {@The Sunday Game@} {@Paul McGrath@}. 
Topic: [LABELS_CHOICE]",2,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Saweetie ft DaBaby & Jack Harlow {{URL}} - Tap In (DJ ROCCO & DJ EVER B Remix) {{USERNAME}}. 
Topic: [LABELS_CHOICE]",2,2
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
#Eagles players believe QB Jalen Hurts will be the starter for the rest of season; 1 player said the QB situation as a whole has been a disaster anyways, per {@Chris Mortensen@} . 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
CAMPEONES de la MLS CUP 2020! Columbus Crew SC  Major League Soccer {@Major League Soccer@} #mls25 #MLSCup  #elzoldeportes {{URL}}. 
Topic: [LABELS_CHOICE]",2,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
The Naya Rivera Arrested After Allegedly Striking Husband In The Head & Bottom Lip Daily est en ligne! {{URL}} Merci à {{USERNAME}} {{USERNAME}} #tv #video. 
Topic: [LABELS_CHOICE]",2,2
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
I just need the giants to score once right now that’s it, is that too much for Danny dimes to accomplish??? {{USERNAME}} . 
Topic: [LABELS_CHOICE]",2,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
S/O to {@Arizona Cardinals@} for taking care of the Giants for yo boy!. 
Topic: [LABELS_CHOICE]",2,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Jalen Hurts looks better AND way more dynamic than Carson Wentz on just 1 drive as the {@Philadelphia Eagles@} starter.. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Jalen hurts first drive low key lookin really good but MALCOM COMIN UP W THE BIG STOP! {{USERNAME}}. 
Topic: [LABELS_CHOICE]",2,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
The time and date is December 13, 2020 at 4:43pm and Adam Gase is still the head coach of the {@New York Jets@} {@NFL@} #NFL #SundayFootball #NYJets. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
There’s no reason why {@Facu Pellistri@} shouldn’t start against Everton in the EFL Cup.. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Jalen Hurts standing in the pocket and delivering on 4th down what a play {@GO BIRDS@}. 
Topic: [LABELS_CHOICE]",2,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Jalen Hurts connects with Alshon Jeffery on a 15-yard TD pass on fourth-and-2 to give the {@Philadelphia Eagles@} a 7-0 lead in the second quarter.  Both of Hurts  TD passes this year have come on fourth down (also 32-yard TD to Greg Ward on fourth-and-18 in Week 13 at Green Bay).  #FlyEaglesFly. 
Topic: [LABELS_CHOICE]",2,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
The only reason why I will be learning French is because I want to understand what {@Aya Nakamura@} is saying. That s it!. 
Topic: [LABELS_CHOICE]",2,3
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Urban Meyer is correct. Michigan needs to evaluate recruiting strategies & player development & get it right if they are ever going to beat Ohio State in football again! {@Michigan Football@} {@Dan Leach@} {@97 1 The Ticket@}. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Stop babying Hurts and call some real plays {@Philadelphia Eagles@}. 
Topic: [LABELS_CHOICE]",4,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
4th quarter Jalen hurts has the chance to show he can close out a game {@Skip Bayless@} {@shannon sharpe@} {@Jalen Hurts@} {@Philadelphia Eagles@}. 
Topic: [LABELS_CHOICE]",2,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
The Act of 1871 - The 2 Constitutions - Corporate America {{URL}} via {@YouTube@} cc {{USERNAME}} {{USERNAME}}. 
Topic: [LABELS_CHOICE]",3,1
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Those who think it s fine that {@CD PROJEKT RED@} released a half finished game insisting that the bugs are half of the fun are the reason why game developers get away with bringing out buggy games. A game shouldn t need untold patches to work. #Cyberbug2077 #Cyberpunk2077bugs. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Congratulations to Comeback Player of the Year Alex Smith, to the NFC East Champion Washington Football Team, and to {{USERNAME}} . 
Topic: [LABELS_CHOICE]",2,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
The {@Big Ten Conference@} likes to make life as easy as possible for Ohio State in all sports. What a total farce. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
[20:59] Purple Disco Machine / Sophie & The Giants - Hypnotized #nowplaying {{USERNAME}} {{URL}}. 
Topic: [LABELS_CHOICE]",3,2
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Wow! Watching Outer Limits and found a gem episode “Light Brigade” starring {@Robert Patrick@} {@Wil Wheaton@} and Graham Greene!!!This is a sci-if treasure!!! Christmas came early this year!. 
Topic: [LABELS_CHOICE]",3,2
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Check out what I just added to my closet on Poshmark: Vtg Steve and Barry s Ohio State Buckeyes sweat s. {{URL}} via {@Poshmark@} #shopmycloset. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
COVID-19 vaccine: Ohio State to vaccinate first frontline workers this morning {{URL}} via {@Max Filby@} {@Columbus Dispatch@}. 
Topic: [LABELS_CHOICE]",3,5
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Breaking down the arguments for and against Ohio State s College Football Playoff resume with {{USERNAME}} .  Plus a look at how the Buckeyes  plans for Saturday afternoon suddenly changed at the last minute over the weekend. {{URL}}. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Lots to talk about after Michigan’s big shutout in The Game against Ohio State. I’m hopping on {@The Michigan Insider@} in a couple of minutes to talk about all things Michigan. Tune in.. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
 It s like Christmas came early.  Greg Fritz, pharmacy supervisor at {@Sanford Health@} in Bismarck, ND, as he unboxed the first shipment of COVID-19 vaccine.  Via {{USERNAME}} & {{USERNAME}} for #SanfordHealthNews {{URL}} . 
Topic: [LABELS_CHOICE]",3,5
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
#ICYMI, {{USERNAME}} wrote about Elyria grad and Ohio State quarterback Tony Curcillo, who died Tuesday in California {{URL}} . 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
New podcast with {@Bill Landis@} breaking down Ohio State’s playoff pursuit, more Michigan talk and, of course, a bunch of recruiting {{URL}} . 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Late as always, but here is {{USERNAME}}  s and my take on the Ravens win over the Cowboys, the matchup with the Browns, and I throw shade at...myself? Plus a look at the AFC playoff picture. That and more on The Football Frenzy! {{URL}} . 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
New Podcast!  Ohio State Football Early Signing Day Preview  on {@Spreaker@} #2021recruits #buckeye #buckeyes #collegefootball #collegefootballrecruiting #earlysigningday #nationalsigningday #recruiting {{URL}}. 
Topic: [LABELS_CHOICE]",2,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Stephen Jones saying the ship will be righted quickly for the cowboys. HUH? {{USERNAME}} hasn t the ship been sinking for years save the temporary cork used a couple of yrs ago losing to GB in playoffs. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
I got the job finally. Christmas came early  -  Dreams do come true. Looking forward to great things ahead - {{USERNAME}} ... 
Topic: [LABELS_CHOICE]",2,3
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Dear {@Big Ten Conference@} and all other conferences,  Please follow the {@Big 12 Conference@} and eliminate divisions. Highest ranking teams play for conference title. Simple as that. It should be Ohio State and Indiana Saturday.. 
Topic: [LABELS_CHOICE]",2,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Christmas came early with {@Eric Church@} releasing #doinglifewithme Another amazing song from him and his crew.  I can t wait to see him on tour again.  Cheers!. 
Topic: [LABELS_CHOICE]",2,2
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
 Won t say #NotreDame is a lock, but I do think they re pretty close. Part of it is who do you put in? I think the biggest chaos factor is Clemson losing. IF you really want to give the committee headaches, it s Clemson and Ohio State losing  {@Heather Dinich@} {{URL}} . 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
I bet if Ohio State was playing the #B1GChampionship in Columbus, the state of Ohio and {@Mike DeWine@} would ve done anything they could to get more than 1,500 fans.. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Happy Hanukkah Holiday Gifts 30% Off New Year & Holiday Cards #zazzle #giftsforkids #Hanukkah #Winter #Christmas #gifts #cards #greetingcards #blue #snow #artwork #sofiartmedia #menorah #art #modern #mask #tshirt #poster {{URL}} via {@Zazzle Inc@}. 
Topic: [LABELS_CHOICE]",3,0
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Come on {@Big Ten Conference@} you bent the rules for Ohio State, let Iowa play and earn a chance for a NY6 bowl game. #Hawkeyes #LetThemPlay. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
The Ohio State Cardio-Oncology Center of Excellence {{URL}} #CardioOnc #MedTwitter #Cardiotwitter {{USERNAME}} {{USERNAME}} {{USERNAME}} {@The Ohio State University Wexner Medical Center@} {{USERNAME}} {@Harold L Paz MD@} {{USERNAME}} {{USERNAME}}. 
Topic: [LABELS_CHOICE]",3,5
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Dr. Iahn Gonsenhauser at #Ohio State University s Wexner Medical Center suggests that public health being underfunded or disregarded for decades and for generations may explain What s Driving the Surge in #Covid19 Deaths in Mahoning County {{URL}} via {@WKSU@}. 
Topic: [LABELS_CHOICE]",3,5
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
So when Northwestern upsets Ohio State on Saturday as 21.5 underdogs will {@Coastal Football@} get what they deserve???. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
“As much as I thought that Ohio State needs to play in the {@Big Ten Conference@} Championship, I don’t agree that they should be No. 4,” Leber told {@Amy Lawrence@} .  I don’t think [the committee watches] all the games. I don’t know how you fix that.  #Buckeyes #CFBPlayoff {{URL}} . 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Congrats {@TreVeyon Henderson@} ! Ready to watch you at Ohio State! Going to do big things my man!. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Joined {{USERNAME}} ’s episode of Real Pod Wednesdays to discuss Ohio State’s 2021 recruiting class.  Talked about which guys I think could make an instant impact, who deserves more publicity and gave my overall thoughts on one of the best classes in OSU history. {{URL}} . 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
.. {@LSU Football@} up to number three nationally ... behind Alabama and Ohio State ... and ahead of Georgia .. in the 24/7 rankings #WGNOtv. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Ohio State just benched there best player {{USERNAME}} ?. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
B1G Win and Ohio State is in {{USERNAME}} says: {{URL}}. 
Topic: [LABELS_CHOICE]",2,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
A winter Campus Team wonderland   Who all woke up to snow this morning? Campus Team Member {{USERNAME}} sure did  @ The Ohio State University {{URL}}. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Shorthanded Ohio State suffers first loss of season in Big Ten opener at Purdue {@Adam Jardy@} {{URL}}. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
WTH, even a published {@The Associated Press@} article mindlessly defaults  Iowa State  to  Ohio State.  Check out the Barta quotes near the end. Unbelievable... {{URL}} . 
Topic: [LABELS_CHOICE]",2,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Report: Ohio State Football Dealing with More Positive CoVID-19 Cases {{URL}} via {{USERNAME}}. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
College football fans:  If Bama beats UF, ND Beats Clemson and Ohio State wins, who is your final team in the playoff? {{USERNAME}} #CollegeFootball #CFBPlayoff. 
Topic: [LABELS_CHOICE]",2,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
2020 Ohio State Football: Big Ten Championship Trailer {{URL}} via {@YouTube@} . Go Bucks ⭕️⭕️.. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Morning {@Harpz Kaur@} and the {@BBC Asian Network@} brekkie elves. Tuned into your last show until the new year. Hope you have a great Xmas and new year the Queen of Senti. 
Topic: [LABELS_CHOICE]",3,2
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Championship Game Week in College Football:   #1 Alabama v. #7 Florida  #3 Clemson v. #2 Notre Dame  #4 Ohio State v. #14 Northwestern  #10 Oklahoma v. #6 Iowa State  Our picks and previews  (Lines courtesy of {@BetOnline ag@} ) {{URL}}. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
The nation s #1 tailback in the 2021 recruiting class, Treveyon Henderson of Hopewell, secured his commitment to Ohio State on Wednesday. Byron Jones was there for the ceremony: {@TreVeyon Henderson@} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {@Ohio State Buckeyes@} {{URL}} . 
Topic: [LABELS_CHOICE]",2,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Jim Jordan: What Is He Accused of Doing at Ohio State? {{URL}} via {@Heavy com@} This is the same Jim Jordan who allows Trump to cover-up wrongdoing! He is a Congressman who can t be believed!. 
Topic: [LABELS_CHOICE]",3,2
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Saw the Ohio State football team getting off the bus downtown.  I yelled “YOU DIDN’T EARN IT!” {@JMV1070@} {{USERNAME}} {{USERNAME}}. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Three Reasons Northwestern could give Ohio State some fits in the Big Ten Championship Game | Buckeyes Wire via {{USERNAME}} {{URL}}. 
Topic: [LABELS_CHOICE]",2,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Ex-Ohio State hockey player was abused by Richard Strauss – The Athletic {{URL}} {@Rep Jim Jordan@} {@Ohio State@}. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
. {@Bill Landis@} on with {{USERNAME}} : Bill thinks Ohio State deserves to get to the CFP with a win tomorrow vs Northwestern, but there are some concerns on the defense. {{URL}} . 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Yo we out here with the homie {{USERNAME}} on TARKOV!! the man came back!!!. 
Topic: [LABELS_CHOICE]",3,3
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
I think the perfect challenger for {{USERNAME}} now is {{USERNAME}} He was robbed in that 4 way, and I think those 2 could make some real magic {@ROH Wrestling@} #ROH #ROHFinalBattle #FinalBattle. 
Topic: [LABELS_CHOICE]",2,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
The Tar Heels found out earlier this week that they will be facing Kentucky instead of Ohio State in tomorrow’s CBS Sports Classic. {{USERNAME}} gets you ready for the Tar Heels’ battle with their fellow blue blood in Cleveland.  READ HERE: {{URL}}. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
I mean the $ should mean more than the alma mater right {@Darren Rovell@} ? Do you dare beat on {@Northwestern Football@} or even go under the spread against THE OHIO STATE? {@Ohio State Football@}  #Big10 #B1GFootball o-H. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Christmas came early to Shopper-Aide on Friday 18th December {{URL}} via {{USERNAME}}. 
Topic: [LABELS_CHOICE]",3,3
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
I saw Julius Randle give up that spin move to kick it out to Quickley last night for the easy open 3... {@Kazeem Famuyide@} Christmas came early man. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Christmas came early.   Thank you for the adorable gift, {{USERNAME}} ❤️ {{URL}} . 
Topic: [LABELS_CHOICE]",3,3
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Wish there was a live stream of {@Michael Wilbon@} watching this Northwestern v. Ohio State football game today.. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Prepare yourself for Ohio State to lose and still end up in the {@College Football Playoff@} invitational.. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Also, if this is how this game is going to go, {{USERNAME}} being out might be the biggest absence for Ohio State.. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Random  It is predicted that the reason why night insects, such as moths, are attracted to lights is because they mistake them for the light of the moon, which they used to navigate the Earth before mankind made artificial lights. {@MISSIO@} #CanYouFeelTheSun {{USERNAME}} #alt18. 
Topic: [LABELS_CHOICE]",2,5
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
These are hypotheticals cause I honestly don’t think Florida wins and I have no idea how Florida only dropped one spot but if we beat Bama and Ohio state loses y’all think Florida gets in the playoffs? Cause either way Clemson Or Norte Dame are losing {{USERNAME}} {{USERNAME}}. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Ohio State is NOT a top 4 team!   If the College Football Playoff Committee puts them in...even if they win...it’s a complete joke! {@Ohio State Football@} {@College Football Playoff@}. 
Topic: [LABELS_CHOICE]",2,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
OHIO STATE does not deserve to be in CFP!!!  Have played only 6 games and struggled against average teams.  Pathetic {@FOX College Football@}. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
OMG northwestern just fumbled it and ohio state recovered there so bad lets goooo {@Ohio State Football@}. 
Topic: [LABELS_CHOICE]",2,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
I wonder what {{USERNAME}} thinking about seeing former Sooner Trey Serman being reason Ohio State makes the playoffs and possibly keeps Oklahoma out at end?. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Three QB turnovers in the second half.  Can t win football games against Akron or Ohio State when that happens. {@Northwestern Football@}. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Ohio State will get a {@College Football Playoff@} berth even though I’m not sure they’ve earned it. Nevertheless here we are and Ohio State has to be hoping Notre Dame wins this game. Alabama will roll them as the 4th seed.. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Game 1: {@UCLA W Basketball@} beats Cal ✅ Game 2: {@UCLA Men s Basketball@} vs Ohio State Game 3: {@UCLA Football@} vs Stanford. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Idk why they keep showing us the Ohio State fan club and telling us it’s the #CFBPlayoff Committee. ‍♀️ #CLEMvsND {@ESPN College Football@}. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
ICYMI  Thank you again to {@Red Bull Canada@} for inviting me to this amazing event! Also BIGUPS to {{USERNAME}} for the interview, looking forward working together more in the new year!  #RedBullAdrenaLAN {@Red Bull Gaming@} {{URL}} . 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
RODGERS I JUST SAW YOU DO A MINI DISCOUNT DOUBLE CHECK!!! {@Aaron Rodgers@} {@Green Bay Packers@} {@Pat McAfee@} I wanna see him give a full all out discount double check!!!! {@State Farm@}. 
Topic: [LABELS_CHOICE]",3,2
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Our featured streamer SPOC is now streaming Star Wars: The Old Republic at {{URL}} Come say hi and Support! #InsomniaGaming {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}}. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
⭐️ Policiere and Dig Deep! ⭐️  Christmas came early for the stable {{USERNAME}} yesterday with our only two runners both getting the cash!   ⬇️ {{URL}}. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
LIVE PLAYING SOME STAR WARS BATTLEFRONT 2 THEN SOME VIGOR!! {{USERNAME}} {{URL}}. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Maybe {@NCAA Football@} should just start the season with the final 4 of Alabama, Clemson, Ohio State and Oklahoma. It s that predictable (and quite boring YoY). I ll stick with the excitement of {@NCAA March Madness@} .. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
21 So When Should You Open the Christmas Gifts? {{URL}} via {@Relevant Radio@}. 
Topic: [LABELS_CHOICE]",3,3
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Bring on 2021! Start the new year off right with this #giveaway from {@Bud Light@} ! Enter for your chance to WIN new gaming gear ONLY on {{USERNAME}} . Enter for FREE: {{URL}}. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
25 years is a long time! {@Dion Dawkins@} {@Josh Allen@} {@DIGGS@} {{USERNAME}} {@Devin Singletary@} {@ZMO@} {@Jonathan Feliciano@} {@Jerry hughes Jr@} {@Ed Oliver@} {@Jordan poyer@} {@Micah Hyde@} {@Tre Davious White@} {@Tremaine Edmunds@} {{USERNAME}} #BillsMafia appreciates you and everyone else! AFC East Champs!. 
Topic: [LABELS_CHOICE]",3,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Our national writers made their cases for who should be the fourth team in the College Football Playoff, after Alabama, Clemson and Ohio State.   Yo, #Sooners fans, go follow {@Ari Wasserman@} . He s your friend. {{URL}} . 
Topic: [LABELS_CHOICE]",4,4
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
The merry go around: How holidaymakers are refusing to let Covid dampen their New Year spirits - The Economic Times {{URL}} {{USERNAME}}. 
Topic: [LABELS_CHOICE]",3,3
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
Gallagher may aswell have a 3rd pop...let’s see him in with a bigger banger {@Callum CJ Johnson@}. 
Topic: [LABELS_CHOICE]",2,2
"Write a sentence about [LABELS_CHOICE]: [PREMISE].Categorise the following tweets: 
“When Jesus spoke again to the people, he said, “I am the light of the world. Whoever follows me will never walk in darkness, but will have the light of life.”  VANJOSS OnKTnXChristmasConcert PaskongKapamilya With Vanjoss {{USERNAME}} . 
Topic: [LABELS_CHOICE]",3,0
