Input,Pred,Gold
"Pak Raden menggerakkan boneka si Unyil.

select the most plausible cause:
 - Pak Raden sedang berakting.
 - Pak Raden sedang menceritakan kisah.

[LABELS_CHOICE]",1,1
"Raul Lemos dan Krisdayanti hidup bersama.

select the most plausible cause:
 - Mereka berdua menikah.
 - Mereka berdua saudara kandung.

[LABELS_CHOICE]",0,0
"Sate Madura rasanya manis.

select the most plausible cause:
 - Bumbunya terbuat dari gula merah.
 - Bumbunya terbuat dari madu.

[LABELS_CHOICE]",0,0
"Mama tidak suka menonton topeng monyet.

select the most plausible cause:
 - Topeng monyet mengekang kebebasan hewan tersebut.
 - Bentuk dari topeng monyet yang menyeramkan.

[LABELS_CHOICE]",0,0
"Bapak mampir ke pom bensin untuk buang air besar.

select the most plausible cause:
 - Bapak tadi banyak makan nasi.
 - Ember di dalam mobil sudah penuh.

[LABELS_CHOICE]",0,0
"Aku ke bundaran HI untuk cuci mata.

select the most plausible cause:
 - Aku ingin bertemu cewek cantik.
 - Mataku kotor terkena debu.

[LABELS_CHOICE]",0,0
"Di acara TV, Chef Bondan baru saja selesai memasak .

select the most plausible effect:
 - Dia berkata ""Maknyus"".
 - Dia berkata ""Chuakz"".

[LABELS_CHOICE]",0,0
"Bung Tomo berpidato di Surabaya.

select the most plausible effect:
 - Bung Tomo membakar semangat kemerdekaan masyarakat.
 - Bung Tomo menenangkan amarah jendral Belanda.

[LABELS_CHOICE]",0,0
"Sore ini cuaca berangin.

select the most plausible effect:
 - Anak-anak bisa main bulutangkis.
 - Anak-anak bisa main layangan.

[LABELS_CHOICE]",0,1
"Biji kopinya berasal dari luwak.

select the most plausible effect:
 - Kopi luwak tersebut menjadi enak.
 - Kopi luwak tersebut menjadi menjijikan.

[LABELS_CHOICE]",0,0
"Wisatawan pakai kaos hijau ke Pantai Parangtritis.

select the most plausible effect:
 - Orang-orang yang percaya mitos takut dia akan terbakar matahari pantai.
 - Orang-orang yang percaya mitos takut dia akan terseret ombak.

[LABELS_CHOICE]",0,1
"Nenek beli pempek kapal selam.

select the most plausible effect:
 - Ia menikmati telur rebus di dalamnya.
 - Ia melihat pempek tersebut mengapung didalam air.

[LABELS_CHOICE]",0,0
"Aku berangkat sekolah pakai motor bebek.

select the most plausible effect:
 - Motorku mampu mengapung diatas banjir.
 - Aku harus pindah gigi secara manual.

[LABELS_CHOICE]",0,1
"Tutup kaleng kerupuk tidak ditutup dengan rapat.

select the most plausible effect:
 - Kerupuk tersebut melempem.
 - Kerupuk tersebut basi.

[LABELS_CHOICE]",1,0
"Aku mau berhemat .

select the most plausible effect:
 - Aku beli pecel lele.
 - Aku beli ayam goreng KFC.

[LABELS_CHOICE]",1,0
"Giring Nidji pergi ke atas panggung.

select the most plausible effect:
 - Giring mau menyanyikan lagu.
 - Nidji dibawa pergi oleh petugas keamanan.

[LABELS_CHOICE]",1,0
"Pak Tarno menepuk tangannya.

select the most plausible effect:
 - Ia sedang memberikan pujian.
 - Ia akan memulai sulapnya.

[LABELS_CHOICE]",0,1
"Anak kompleks sedang bermain gobak sodor.

select the most plausible effect:
 - Mereka berlomba memberikan gobak ke temannya.
 - Mereka berusaha menghindari halangan temannya.

[LABELS_CHOICE]",0,1
"Bapak ingin ber-swafoto.

select the most plausible effect:
 - Bapak pakai pose pegangan tangan.
 - Bapak pakai pose jempol.

[LABELS_CHOICE]",1,1
"Pedagang itu menjual Kerak Telor.

select the most plausible effect:
 - Dia memutar balikkan wajannya.
 - Dia menggunakan kulit telor sebagai bahan masakan.

[LABELS_CHOICE]",0,0
"Istriku ingin beli ikan mas.

select the most plausible effect:
 - Istriku bertransaksi dengan pemuda Jawa.
 - Istriku akan memasak gulai hari ini.

[LABELS_CHOICE]",1,1
"Pak Kumis orang Sukabumi.

select the most plausible effect:
 - Pak Kumis menanam pohon.
 - Pak Kumis bisa bahasa Sunda.

[LABELS_CHOICE]",1,1
"Abangku sedang di Palu.

select the most plausible effect:
 - Abang berangkat ke Sulawesi.
 - Abangku terluka dan dibawa kerumah sakit.

[LABELS_CHOICE]",0,0
"Mbah Surip tiba-tiba mengangkat saya.

select the most plausible effect:
 - Saya dibawa pulang kerumah.
 - Saya dibawa berkeliling ke berbagai tempat.

[LABELS_CHOICE]",0,1
"Ariel dan Peterpan sedang naik daun.

select the most plausible effect:
 - Anak-anak semakin sering berimajinasi menjadi tokoh fantasi.
 - Album mereka semakin banyak yang beli.

[LABELS_CHOICE]",1,1
"Sapi itu sedang tidak enak badan.

select the most plausible effect:
 - Daging sapinya tidak laku.
 - Sapinya lemas seharian.

[LABELS_CHOICE]",1,1
"Kakak kecewa ketika membuka kaleng biskuit.

select the most plausible cause:
 - Isinya ternyata Rengginang.
 - Kalengnya terbuat dari besi.

[LABELS_CHOICE]",0,0
"Ibu membeli daun janur menjelang lebaran.

select the most plausible cause:
 - Ibu mau membuat ketupat.
 - Ibu mau membuat es buah.

[LABELS_CHOICE]",0,0
"Ada museum bencana alam di Aceh.

select the most plausible cause:
 - Dulu pernah terjadi gempa bumi di Aceh.
 - Dulu pernah terjadi tsunami di Aceh.

[LABELS_CHOICE]",0,1
"Pemuda itu berjalan bungkuk ketika lewat depan orang tua.

select the most plausible cause:
 - Pemuda tersebut menghormati yang lebih tua.
 - Pemuda tersebut mengagumi yang lebih tua.

[LABELS_CHOICE]",0,0
"Pamanku suka memberi cendol di internet.

select the most plausible cause:
 - Pamanku bermain 1cak.
 - Pamanku bermain kaskus.

[LABELS_CHOICE]",1,1
"Kepolisian angkat tangan menangani kasus Novel Baswedan.

select the most plausible cause:
 - Keadilan terhadap Novel Baswedan perlu ditegakkan.
 - Bukti yang dimiliki sangat sedikit.

[LABELS_CHOICE]",1,1
"Adik kesemutan setelah tadarusan di masjid.

select the most plausible cause:
 - Adik tidak membersihkan gula yang tumpah.
 - Adik duduk bersila terlalu lama.

[LABELS_CHOICE]",0,1
"Kami akan sholat di langgar.

select the most plausible cause:
 - Kami ingin mendapat pahala yang lebih banyak.
 - Kami ada acara penting yang mendadak.

[LABELS_CHOICE]",0,0
"Kota Bandung disebut sebagai kota lautan api.

select the most plausible cause:
 - Dulu pernah terjadi perang besar disana.
 - Dulu pernah terjadi bencana kebakaran besar disana.

[LABELS_CHOICE]",1,0
"Jalan raya didepan rumah orang tersebut ditutup.

select the most plausible cause:
 - Mereka sedang mengadakan pesta hajatan.
 - Mereka sedang mengadakan pesta ulang tahun.

[LABELS_CHOICE]",1,0
"Istriku sudah lama tidak datang bulan.

select the most plausible effect:
 - Kami menunggu bulan purnama tiba.
 - Kami segera ke rumah sakit.

[LABELS_CHOICE]",0,1
"Lampu merah pancoran terlalu lama.

select the most plausible effect:
 - Lampu merahnya menjadi mati.
 - Aku jadi terlambat ke seminar.

[LABELS_CHOICE]",1,1
"Motor matic temanku mogok di jalan.

select the most plausible effect:
 - Aku melakukan stut motor bersamanya.
 - Aku memanggil mobil derek untuk mengangkut motornya.

[LABELS_CHOICE]",0,0
"Anak pejabat punya orang dalam.

select the most plausible effect:
 - Dia diterima tanpa ujian.
 - Dia tidak perlu lagi mengurus rumah.

[LABELS_CHOICE]",0,0
"Kami melewati simpang empat tanpa lampu merah.

select the most plausible effect:
 - Ada Pak Raden yang mengatur lalu lintas.
 - Ada Pak Ogah yang mengatur lalu lintas.

[LABELS_CHOICE]",1,1
"Banyak orang memasukkan nama Pak SBY ke kotak suara.

select the most plausible effect:
 - Pak SBY menjadi presiden.
 - Pak SBY bernyanyi dengan semangat.

[LABELS_CHOICE]",0,0
"Acara wisuda ITS dipenuhi dengan arak arakan.

select the most plausible effect:
 - Seluruh mahasiswa mabuk dan tidak sadarkan diri.
 - Seluruh mahasiswa bersorak kepada wisudawan.

[LABELS_CHOICE]",0,1
"Aku disuruh membeli beras di supermarket dengan ukuran paling kecil.

select the most plausible effect:
 - Aku membawa pulang beras 3 sendok makan.
 - Aku membawa pulang beras 5 kg.

[LABELS_CHOICE]",1,1
"Nasi kemarin malam tidak habis.

select the most plausible effect:
 - Mama masak nasi kebuli pagi ini.
 - Mama masak nasi goreng pagi ini.

[LABELS_CHOICE]",1,1
"Sangkuriang menendang perahu.

select the most plausible effect:
 - Perahunya menjadi gunung.
 - Perahunya hanyut ke laut.

[LABELS_CHOICE]",1,0
"Hari ini mall sedang sepi pengunjung.

select the most plausible cause:
 - Hari ini tanggal tua.
 - Hari ini tanggal muda.

[LABELS_CHOICE]",0,0
"Anak itu hidup sebatang kara.

select the most plausible cause:
 - Anak itu seorang yatim piatu.
 - Anak itu bekerja menjadi petani.

[LABELS_CHOICE]",0,0
"Para pemuda rela mati demi berjuang pada zaman penjajahan.

select the most plausible cause:
 - Kemerdekaan NKRI harga mati.
 - Harga kemerdekaan NKRI mati.

[LABELS_CHOICE]",1,0
"Anak SD itu sering sekali pergi ke perpustakaan kota.

select the most plausible cause:
 - Dia bekerja sebagai pustakawan.
 - Dia seorang kutu buku.

[LABELS_CHOICE]",1,1
"Klien angkat kaki dari rapat.

select the most plausible cause:
 - Klien merasa kakinya pegal.
 - Klien kecewa dengan proposal rapat.

[LABELS_CHOICE]",1,1
"Adik terus membangkang perintah bapak.

select the most plausible effect:
 - Bapak menjadi besar kepala.
 - Bapak menjadi naik pitam .

[LABELS_CHOICE]",0,1
"Aku gagal menjadi polisi.

select the most plausible effect:
 - Aku menjadi rusak hati.
 - Aku menjadi kecil hati.

[LABELS_CHOICE]",0,1
"Rumah tetangga saya baru saja dibobol maling.

select the most plausible effect:
 - Dia menggigit jarinya.
 - Dia cuma bisa gigit jari.

[LABELS_CHOICE]",1,1
"Orang itu menjadi kaki tangan teroris.

select the most plausible effect:
 - Orang itu terdakwa bersalah.
 - Orang itu menjadi tawanan.

[LABELS_CHOICE]",1,0
"Perusahaan tersebut terus merugi selama 1 tahun terakhir.

select the most plausible effect:
 - Perusahaan tersebut gulung tikar.
 - Perusahaan tersebut sampah masyarakat.

[LABELS_CHOICE]",0,0
"Orang dari eropa terkena diare.

select the most plausible cause:
 - Orang itu makan makanan yang dibeli di pinggir jalan.
 - Orang itu makan makanan yang dibeli di Restoran Warteg.

[LABELS_CHOICE]",0,0
"Ada anak kecil mual dan muntah.

select the most plausible cause:
 - Anak itu minum air keran.
 - Anak itu minum air galon.

[LABELS_CHOICE]",0,0
"Motor itu berlawanan arah jalan.

select the most plausible cause:
 - Destinasi perjalanannya dekat.
 - Tidak ada mobil di jalan.

[LABELS_CHOICE]",1,0
"Murid sekolah berkumpul di lapangan sekolah setiap jam 7 pagi hari senin.

select the most plausible cause:
 - Ada acara ramah tamah mingguan di sekolah itu.
 - Ada upacara bendera mingguan di sekolah itu.

[LABELS_CHOICE]",1,1
"Anak itu dimarahi orang tuanya.

select the most plausible cause:
 - Anak itu makan dengan tangan kiri.
 - Anak itu makan dengan tangan kanan.

[LABELS_CHOICE]",0,0
"Menjelang lebaran, langit terlihat tidak kosong dan terdengar bunyi bising.

select the most plausible cause:
 - Anak-anak banyak bermain petasan di lapangan.
 - Polusi suara dan udara masif dikeluarkan oleh pabrik.

[LABELS_CHOICE]",1,0
"Ibu itu dilarang tawar menawar harga.

select the most plausible cause:
 - Ibu itu belanja di supermarket.
 - Ibu itu belanja di pasar.

[LABELS_CHOICE]",0,0
"Ibu itu punggungnya merah.

select the most plausible cause:
 - Ibu itu dikerok oleh anaknya.
 - Ibu itu ditaburi bedak oleh anaknya.

[LABELS_CHOICE]",0,0
"Kucing itu terkenal sangat ganas.

select the most plausible cause:
 - Kucing itu berwarna hitam.
 - Kucing itu berwarna oranye.

[LABELS_CHOICE]",1,1
"Warga kampung Jakarta bahu membahu membersihkan got kampung mereka.

select the most plausible cause:
 - Warga tersebut mengaplikasikan semangat gotong royong.
 - Warga tersebut mengaplikasikan semangat bhinneka tunggal ika.

[LABELS_CHOICE]",0,0
"Siswa-siswa baru SMA sedang dimarahi oleh kakak kelasnya.

select the most plausible cause:
 - Sedang ada upacara bendera.
 - Sedang ada masa orientasi sekolah.

[LABELS_CHOICE]",0,1
"Seorang pemuda laki-laki memakai baju batik.

select the most plausible cause:
 - Pemuda itu berada di acara pernikahan.
 - Pemuda itu berada di diskotik.

[LABELS_CHOICE]",0,0
"Di sekolah tadi saya berada dalam bahaya.

select the most plausible cause:
 - Ada insiden penembakan masal di sekolah saya.
 - Saya hampir tertabrak mobil saat ujian praktek penjaskes.

[LABELS_CHOICE]",1,1
"Ada lomba makan kerupuk.

select the most plausible cause:
 - hari ini hari proklamasi kemerdekaan indonesia.
 - Hari ini hari pancasila.

[LABELS_CHOICE]",0,0
"Anak-anak itu menggambar kotak-kotak menggunakan kapur di jalan.

select the most plausible cause:
 - Anak-anak itu ingin bermain bekel.
 - Anak-anak itu ingin bermain engklek.

[LABELS_CHOICE]",1,1
"Orang itu ditangkap polisi.

select the most plausible cause:
 - Orang itu membawa pistol.
 - Orang itu membawa pisau.

[LABELS_CHOICE]",1,0
"Ada bendera warna kuning polos di dekat rumah tetangga.

select the most plausible cause:
 - ada tetangga yang meninggal.
 - ada tetangga yang mengingatkan menyetir pelan.

[LABELS_CHOICE]",1,0
"Orang itu terlalu banyak minum air.

select the most plausible cause:
 - Orang itu membuang air seni.
 - Orang itu membuang air hiasan.

[LABELS_CHOICE]",0,0
"Orang itu pergi ke McD.

select the most plausible cause:
 - Ia ingin memakan ayam dengan sagu.
 - Ia ingin memakan ayam dengan nasi.

[LABELS_CHOICE]",1,1
"Orang itu memakai kopiah.

select the most plausible cause:
 - Orang itu menjadi penghulu pernikahan.
 - Orang itu menjadi pembawa acara quiz.

[LABELS_CHOICE]",1,0
"Seseorang mengenakan sepatu saat ingin masuk ke rumah mertua.

select the most plausible effect:
 - Orang tersebut memakainya sepatunya kerumah.
 - Orang tersebut melepas sepatunya sebelum masuk kerumah.

[LABELS_CHOICE]",0,1
"Kita diberikan suatu hadiah.

select the most plausible effect:
 - Kita ambil dengan tangan kiri.
 - Kita ambil dengan tangan kanan.

[LABELS_CHOICE]",0,1
"Penumpang angkutan umum ingin turun di jalan.

select the most plausible effect:
 - Penumpang teriak ""kanan"".
 - Penumpang Teriak “kiri”.

[LABELS_CHOICE]",0,1
"Orang itu akan menyebrang jalan raya.

select the most plausible effect:
 - Orang itu memakai tangannya sebagai tanda akan menyebrang.
 - Orang itu memakai bendera merah sebagai tanda akan menyebrang.

[LABELS_CHOICE]",1,0
"Pembuat gedung 20 lantai penganut ajaran fengshui.

select the most plausible effect:
 - Gedung itu tidak memiliki desain khas Nusantara.
 - Gedung itu tidak memiliki lantai 4.

[LABELS_CHOICE]",0,1
"Pemuda Indonesia tersebut selesai membuang air besar.

select the most plausible effect:
 - Pemuda tersebut membersihkan pantatnya dengan tisu.
 - Pemuda tersebut membersihkan pantatnya dengan air.

[LABELS_CHOICE]",1,1
"Anak-anak kampung melihat orang Eropa paruh baya.

select the most plausible effect:
 - Anak-anak kampung itu memanggil orang tersebut ""mas"".
 - Anak-anak kampung itu memanggil orang tersebut ""mister"".

[LABELS_CHOICE]",0,1
"Saat bulan ramadhan ada tambahan upah diberikan ke karyawan.

select the most plausible effect:
 - Perusahaan wajib memberikan uang makan untuk karyawan yang sedang puasa.
 - Perusahaan wajib memberikan THR ke karyawan.

[LABELS_CHOICE]",0,1
"Sekelompok wisatawan pergi ke Bunaken.

select the most plausible effect:
 - Sekelompok Wisatawan tersebut mendaki gunung.
 - Sekelompok wisatawan tersebut menyelam ke laut.

[LABELS_CHOICE]",0,1
"Satu keluarga yang tidak mampu ingin menyekolahkan anaknya.

select the most plausible effect:
 - Anaknya disekolahkan ke sekolah swasta.
 - Anaknya disekolahkan ke sekolah negeri.

[LABELS_CHOICE]",0,1
"40 hari setelah wafatnya seorang muslim di suatu perumahan.

select the most plausible effect:
 - Di perumahan itu diadakan pesta dansa.
 - Di perumahan itu diadakan tahlilan.

[LABELS_CHOICE]",0,1
"Seorang karyawan perusahaan berangkat jam 7 pagi menuju Jakarta Pusat.

select the most plausible effect:
 - Karyawan tersebut terjebak macet.
 - Karyawan tersebut tidak terjebak macet.

[LABELS_CHOICE]",0,0
"Orang itu bernama Haryo.

select the most plausible effect:
 - Orang itu berasal dari Padang.
 - Orang itu berasal dari Jawa.

[LABELS_CHOICE]",0,1
"Hari ini tanggal 31 Oktober.

select the most plausible effect:
 - Seisi kota tidak dihiasi alat properti haloween.
 - Seisi kota dihiasi alat properti haloween.

[LABELS_CHOICE]",0,0
"Guru masuk di awal pelajaran siswa sekolah dasar.

select the most plausible effect:
 - Ketua kelas memberi aba-aba salam.
 - Ketua kelas memberi aba-aba belajar.

[LABELS_CHOICE]",0,0
"Orang itu parkir motor di depan indomaret.

select the most plausible effect:
 - Orang itu diminta bayar biaya parkir ke penjaga parkir.
 - Orang itu bayar biaya parkir ke kasir Indomaret.

[LABELS_CHOICE]",0,0
"Ayah penyayang binatang.

select the most plausible effect:
 - Ayah punya perkutut di rumah.
 - Ayah punya wayang di rumah.

[LABELS_CHOICE]",0,0
"Anak kecil itu menaruh tangan ke kepala orang tuanya.

select the most plausible effect:
 - Anak kecil itu menaruh tangan ke punggung orang tuanya.
 - Anak kecil itu dimarahi orang tua.

[LABELS_CHOICE]",0,1
"Orang itu ingin makan rendang.

select the most plausible effect:
 - Orang itu ke restoran sederhana.
 - Orang itu ke restoran warteg.

[LABELS_CHOICE]",0,0
"Anak itu pengecut dalam menghadapi masalah.

select the most plausible effect:
 - Anak itu dijuluki ayam.
 - Anak itu dijuluki kucing.

[LABELS_CHOICE]",0,0
"Siswa-siswa pergi ke Taman Banteng.

select the most plausible cause:
 - Mereka berencana wisata kuliner.
 - Mereka berencana Wisata sejarah.

[LABELS_CHOICE]",1,1
"Menkominfo tersangkut korupsi BTS.

select the most plausible cause:
 - Menkominfo diperiksa KPK terkait pengadaan konser. .
 - Menkominfo diperiksa KPK terkait pengadaan pembangunan.

[LABELS_CHOICE]",0,1
"Ada kemacetan di Jalan Pantura di Jawa.

select the most plausible cause:
 - Hari ini hari mudik lebaran.
 - Hari ini hari kerja.

[LABELS_CHOICE]",0,0
"Siswa SMA dihukum oleh guru sekolah.

select the most plausible cause:
 - Siswa itu baru datang ke sekolah pukul 6.
 - Siswa itu baru datang ke sekolah pukul 8.

[LABELS_CHOICE]",0,1
"Orang itu menonton video Cak Lontong.

select the most plausible cause:
 - Orang itu mencari pengetahuan makanan.
 - Orang itu mencari hiburan lawakan.

[LABELS_CHOICE]",1,1
"Keluaga itu belangganan PAM.

select the most plausible cause:
 - Keluarga itu membutuhkan asupan air bersih.
 - Keluarga itu membutuhkan listrik.

[LABELS_CHOICE]",1,0
"Banyak ondel-ondel di suatu lapangan.

select the most plausible cause:
 - Lapangan tersebut digunakan untuk festival ulang tahun Jakarta.
 - Lapangan tersebut digunakan untuk festival ulang tahun Surabaya.

[LABELS_CHOICE]",0,0
"Orang itu punya alergi ketan.

select the most plausible cause:
 - Orang itu menghindari makan kue memek.
 - Orang itu menghindari makan kue lapis.

[LABELS_CHOICE]",1,0
"Kendaraan tersebut melambatkan jalannya.

select the most plausible cause:
 - ada polisi lalu lintas di depan mata.
 - ada polisi tidur di depan mata.

[LABELS_CHOICE]",0,1
"Mahasiswa itu memakai jaket kuning.

select the most plausible cause:
 - Mahasiswa itu mahasiswa UI.
 - Mahasiswa itu mahasiswa ITB.

[LABELS_CHOICE]",0,0
"Dosen itu kolestrolnya naik.

select the most plausible cause:
 - Dosen itu baru saja makan gado-gado.
 - Dosen itu baru saja makan rendang.

[LABELS_CHOICE]",0,1
"Orang itu disebut tinggal di luar planet.

select the most plausible cause:
 - Orang itu tinggal di Kemang.
 - Orang itu tinggal di Bekasi.

[LABELS_CHOICE]",1,1
"Orang itu memilih untuk ke Bandara Halim dibandingkan Bandara Soekarno Hatta.

select the most plausible cause:
 - Orang itu tinggal di Tangerang.
 - Orang itu tinggal di Jakarta Timur.

[LABELS_CHOICE]",0,1
"Orang itu meminum Tolak Angin.

select the most plausible cause:
 - Orang itu tidak sehat.
 - Orang itu ingin kuat di daerah berangin.

[LABELS_CHOICE]",1,0
"Ada kendaraan memutar audio digoreng dadakan.

select the most plausible cause:
 - Penjualnya menandakan berjualan tahu bulat.
 - Penjualnya menandakan berjualan makanan siap saji.

[LABELS_CHOICE]",1,0
"Orang itu membutuhkan KBBI.

select the most plausible cause:
 - Orang itu ingin mengecek ejaan tulisan bahasa indonesianya.
 - Orang itu ingin mengecek pengetahuan budaya Indonesia.

[LABELS_CHOICE]",0,0
"Buah itu disemuti oleh semut hitam.

select the most plausible cause:
 - Buat Rambutan itu dibiarkan terbuka di meja makan.
 - Buah pisang itu dibiarkan terbuka di meja makan.

[LABELS_CHOICE]",1,0
"Orang itu berdagang secara online di Indonesia.

select the most plausible cause:
 - Orang itu berdagang di Amazon.
 - Orang itu berdagang di Tokopedia.

[LABELS_CHOICE]",1,1
"Seorang kontestan Masterchef dimarahi.

select the most plausible cause:
 - Jurinya yaitu Chef Renata.
 - Jurinya yaitu Chef Juna.

[LABELS_CHOICE]",0,1
"Langit jakarta sangat gelap.

select the most plausible cause:
 - Saat ini sedang musim dingin.
 - Jakarta terkena polusi udara.

[LABELS_CHOICE]",0,1
"Mahasiswa itu ingin berhemat.

select the most plausible effect:
 - Mahasiswa itu makan KFC tiap hari.
 - Mahasiswa itu makan indomie tiap hari.

[LABELS_CHOICE]",0,1
"Sekelompok orang tua ingin merayakan keberhasilan promosinya dengan makanan nuansa lokal.

select the most plausible effect:
 - Orang tua itu merayakan dengan memesan Pizza.
 - Orang tua itu merayakan dengan memesan nasi tumpeng.

[LABELS_CHOICE]",0,1
"Seorang pemuda pergi ke Pasar Senen di Jakarta.

select the most plausible effect:
 - Pemuda itu naik kereta commuter line.
 - Pemuda itu naik kereta jarak jauh.

[LABELS_CHOICE]",0,0
"Orang itu masuk angin.

select the most plausible effect:
 - Orang itu minum antangin.
 - Orang itu minum fresh tea.

[LABELS_CHOICE]",0,0
"Pemuda itu punggungnya pegal.

select the most plausible effect:
 - Pemuda itu pakai plaster di punggungnya.
 - Pemuda itu pakai koyo di punggungnya.

[LABELS_CHOICE]",0,1
"Seorang direktur utama di BUMN membuat postingan di grup WhatsApp.

select the most plausible effect:
 - Karyawan di grup itu merespon dengan emoticon '❤️'.
 - Karyawan di grup itu merespon dengan emoticon '👍'.

[LABELS_CHOICE]",0,1
"Orang Jakarta itu membeli tisu roll.

select the most plausible effect:
 - Tisu roll itu digunakan untuk cebok.
 - Tisu roll itu digunakan untuk lap.

[LABELS_CHOICE]",0,1
"Kelompok supporter itu mendukung Persija.

select the most plausible effect:
 - Supporter itu memakai baju biru.
 - Supporter itu memakai baju oren.

[LABELS_CHOICE]",0,1
"Warga Indonesia itu bekerja di Indonesia.

select the most plausible effect:
 - Orang itu daftar NPWP.
 - Orang itu daftar wajib militer.

[LABELS_CHOICE]",0,0
"Anak itu ingin melihat jenis-jenis binatang.

select the most plausible effect:
 - Orang itu pergi ke TMII.
 - Orang itu pergi ke Ragunan.

[LABELS_CHOICE]",0,1
"Pemuda itu suka lagu dangdut.

select the most plausible effect:
 - Pemuda itu suka mendengarkan lagu Dewi Persik.
 - Pemuda itu suka mendengarkan lagu Sheila On 7.

[LABELS_CHOICE]",0,0
"Orang itu tidak boleh makanan dingin.

select the most plausible effect:
 - Orang itu dilarang membeli Mixue.
 - Orang itu dilarang membeli Nasi Uduk.

[LABELS_CHOICE]",0,0
"Di hari lebaran, laki-laki itu pergi ke puncak di Bogor.

select the most plausible effect:
 - Orang itu terjebak macet.
 - Jalanan ke puncah bogor lancar.

[LABELS_CHOICE]",0,0
"Perempuan itu pergi ke Gramedia.

select the most plausible effect:
 - Perempuan itu ingin membeli buku.
 - Perempuan itu ingin konsultasi tentang media sosial.

[LABELS_CHOICE]",0,0
"Bapak-bapak membuat grup komunitas untuk chatting.

select the most plausible effect:
 - Bapak-bapak itu memakai LINE.
 - Bapak-bapak itu memakai Whatsapp.

[LABELS_CHOICE]",1,1
"Orang itu perlu memeluk sesuatu saat tidur.

select the most plausible effect:
 - Orang itu membeli kucing.
 - Orang itu membeli guling.

[LABELS_CHOICE]",0,1
"Orang itu mementingkan keselematan diri.

select the most plausible effect:
 - Orang itu naik Transjakarta.
 - Orang itu naik Kopaja.

[LABELS_CHOICE]",0,0
"Masakan itu berasal dari Jawa Tengah.

select the most plausible effect:
 - Masakan itu pedas.
 - Masakan itu tidak pedas.

[LABELS_CHOICE]",0,1
"Orang itu bepergian.

select the most plausible effect:
 - Orang itu memesan dengan aplikasi Gojek.
 - Orang itu memesan dengan aplikasi uber.

[LABELS_CHOICE]",0,0
"Piring itu kotor.

select the most plausible effect:
 - Orang itu memakai sabun Nuvo untk mencucinya.
 - Orang itu memakai sabun Sunlight untuk mencucinya.

[LABELS_CHOICE]",1,1
"Anak itu memakan Nasi Padang.

select the most plausible cause:
 - Anak itu makan dengan sumpit.
 - Anak itu makan dengan tangan.

[LABELS_CHOICE]",0,1
"Pemerintah bagi-bagi sembako LPG ke orang miskin.

select the most plausible cause:
 - Orang miskin itu membutuhkannya untuk memandikan anak.
 - Orang miskin itu membuthkannya untuk memasak.

[LABELS_CHOICE]",0,1
"Seorang pengemudi ojek online ingin menurunkan penumpang.

select the most plausible cause:
 - Penumpang diturunkan di tempat pangkalan ojek.
 - Penumpang diturunkan di halte.

[LABELS_CHOICE]",1,1
"Orang Muslim Indonesia merasa aman memakan suatu makanan di restoran.

select the most plausible cause:
 - Restoran tersebut memiliki logo halal MUI.
 - Penjaga restorannya berjilbab.

[LABELS_CHOICE]",0,0
"Orang itu tiba-tiba berkata 'mari pak'.

select the most plausible cause:
 - Orang itu melewati seorang bapak.
 - Orang itu memberi petunjuk jalan ke bapaknya.

[LABELS_CHOICE]",0,0
"Ibu itu memilih untuk tidak berbelanja bahan baku di Indomart.

select the most plausible cause:
 - Ibu itu tidak bisa tawar-menawar.
 - Ibu itu tidak bisa mendapat diskon.

[LABELS_CHOICE]",0,0
"Orang itu pergi ke pijat refleksi.

select the most plausible cause:
 - Orang itu sakit flu.
 - Orang itu pegal-pegal.

[LABELS_CHOICE]",0,1
"Orang Jakarta berbaju warna oren datang ke stadium gelora bung karno .

select the most plausible cause:
 - Tim Persija sedang bertanding.
 - Tim Persebaya sedang bertanding.

[LABELS_CHOICE]",0,0
"Transjakarta biayanya menjadi RP 1.

select the most plausible cause:
 - Hari ini hari kemerdekaan Indonesia.
 - Hari ini ulang tahun Jakarta.

[LABELS_CHOICE]",1,1
"Paman ingin lebaran dan memilih pesawat Super Jet.

select the most plausible cause:
 - Paman ingin berhemat .
 - Paman memilih keyamanan.

[LABELS_CHOICE]",1,0
"Orang muslim tersebut ingin minum yang hangat-hangat.

select the most plausible effect:
 - Orang itu minum bir bintang.
 - Orang itu minum wedang jahe.

[LABELS_CHOICE]",1,1
"Anak itu dimarahi ibunya.

select the most plausible effect:
 - Anak itu selalu beli minuman panas.
 - Anak itu selalu beli minuman es.

[LABELS_CHOICE]",0,1
"Bapak Jokowi datang ke suatu pertemuan.

select the most plausible effect:
 - Tentara membungkukan badannya.
 - Tentara hormat kepadanya.

[LABELS_CHOICE]",1,1
"Hari ini lebaran idul adha.

select the most plausible effect:
 - Beberapa orang Jakarta sholat di Santa Maria.
 - Beberapa orang Jakarta Sholat di Istiqlal.

[LABELS_CHOICE]",1,1
"Ibu itu ingin merayakan kelulusan dengan nuansa padang.

select the most plausible effect:
 - Ibu itu merayakan di Restoran Sederhana.
 - Ibu itu merayakan di Restoran Warteg.

[LABELS_CHOICE]",0,0
"Saat ini berlangsung jam Istirahat Kerja kantor.

select the most plausible effect:
 - Orang orang pergi ke Waterboom.
 - Orang orang pergi ke Warteg.

[LABELS_CHOICE]",0,1
