Input,Pred,Gold
Di depan rumahnya terpasang bedera kuning. What was the cause? [LABELS_CHOICE],1,1
"Di depan gedung itu, terpasang janur kuning yang melengkung. What was the cause? [LABELS_CHOICE]",0,0
Dia nyeker di pasar. What was the cause? [LABELS_CHOICE],0,1
"Kemarin malam, ia baru selesai jaga lilin. What was the cause? [LABELS_CHOICE]",1,1
Nama belakangnya adalah Hutabarat. What was the cause? [LABELS_CHOICE],0,0
Wanita berhijab itu baru saja meninggal. What happened as a result? [LABELS_CHOICE],1,0
laki-laki itu dikenal sebagai buaya darat. What was the cause? [LABELS_CHOICE],0,1
Dia dikenal sebagai orang yang ngaret. What was the cause? [LABELS_CHOICE],0,1
Wanita itu sedang datang bulan. What was the cause? [LABELS_CHOICE],0,0
Ia memakai masker. What was the cause? [LABELS_CHOICE],1,0
Ia berusaha menjadi orang yang tidak serakah. What was the cause? [LABELS_CHOICE],1,1
Namanya keluar di arisan. What happened as a result? [LABELS_CHOICE],0,0
Banyak orang mulai flu saat ini. What was the cause? [LABELS_CHOICE],0,1
Mereka ingin bermain cangkulan. What happened as a result? [LABELS_CHOICE],1,1
Petani mulai menanam padi. What was the cause? [LABELS_CHOICE],0,0
Ia mengikuti remedial. What was the cause? [LABELS_CHOICE],1,1
Polisi menutup jalan di kawasan tersebut. What was the cause? [LABELS_CHOICE],0,0
Mereka mencium bau melati di koridor sekolah sore itu. What happened as a result? [LABELS_CHOICE],1,1
Dia merasa masuk angin. What happened as a result? [LABELS_CHOICE],1,1
Lembaga pemerintah dipenuhi dengan tikus berdasi. What happened as a result? [LABELS_CHOICE],0,0
sekelompok pria keluar gedung pada Jumat siang. What happened as a result? [LABELS_CHOICE],1,0
Kristian hendak beribadah pada hari minggu. What happened as a result? [LABELS_CHOICE],1,1
Ia tidak mau menjadi Malin Kundang. What happened as a result? [LABELS_CHOICE],1,0
BMKG mengumumkan Merapi siaga 4. What happened as a result? [LABELS_CHOICE],0,1
Hari ini akan diadakan apel pagi. What happened as a result? [LABELS_CHOICE],0,1
Rumah makan itu menyajikan makanan dengan air koborkan. What happened as a result? [LABELS_CHOICE],1,1
Hari ini tanggal tujuh belas Agustus. What happened as a result? [LABELS_CHOICE],1,0
Pasangan itu baru saja melahirkan seorang bayi. What happened as a result? [LABELS_CHOICE],0,0
Ia pergi mudik ke kampung halaman. What happened as a result? [LABELS_CHOICE],0,1
Ia pulang dengan penuh keringat. What happened as a result? [LABELS_CHOICE],0,0
Terdapat banyak nilai merah di rapot nya. What happened as a result? [LABELS_CHOICE],1,0
Mereka akan mendaftarkan pernikahannya. What happened as a result? [LABELS_CHOICE],0,1
Ia pergi berlibur. What was the cause? [LABELS_CHOICE],0,1
Ia melihat polisi tidur. What happened as a result? [LABELS_CHOICE],1,0
Kepala desa membuat jadwal siskamling. What happened as a result? [LABELS_CHOICE],1,1
Adik tidak ingin nasinya menangis. What happened as a result? [LABELS_CHOICE],0,1
Mereka merayakan lebaran. What happened as a result? [LABELS_CHOICE],1,0
Ibu menyalakan keran dan selang. What was the cause? [LABELS_CHOICE],0,1
Mereka merayakan tahun baru dua jam lebih cepat dariku. What was the cause? [LABELS_CHOICE],0,1
Hari ini ia pergi ke sekolah menggunakan seragam berwarna coklat. What was the cause? [LABELS_CHOICE],0,1
Dia memakai seragam merah putih. What was the cause? [LABELS_CHOICE],1,0
Ia memesan taxi untuk pergi ke Soekarno-Hatta. What was the cause? [LABELS_CHOICE],0,0
Ia mengeluarkan uang kertas berwarna pink. What was the cause? [LABELS_CHOICE],0,0
Ayah membeli bidet baru. What was the cause? [LABELS_CHOICE],0,0
Mereka membeli kelereng. What was the cause? [LABELS_CHOICE],0,0
Mereka membeli karet gelang. What was the cause? [LABELS_CHOICE],0,0
Ia akan membuat sate bakar. What was the cause? [LABELS_CHOICE],0,1
Ia berfoto di depan monumen hiu dan buaya. What was the cause? [LABELS_CHOICE],0,0
Dia ingin makan manis. What was the cause? [LABELS_CHOICE],0,0
Dia ingin makan babi panggang. What was the cause? [LABELS_CHOICE],1,0
Banyak mobil dengan plat B memenuhi jalanan Bogor. What was the cause? [LABELS_CHOICE],0,1
Ia pergi menggunakan kendaraan beroda tiga. What was the cause? [LABELS_CHOICE],0,1
Ia membeli tempe. What was the cause? [LABELS_CHOICE],0,0
Ia memesan gado-gado. What was the cause? [LABELS_CHOICE],0,1
Ia pergi ke Semeru. What was the cause? [LABELS_CHOICE],1,1
Ia membeli sekoteng. What was the cause? [LABELS_CHOICE],1,1
BJ Habibi adalah idolanya. What happened as a result? [LABELS_CHOICE],1,0
Langit-langit rumah terlihat sangat berdebu. What happened as a result? [LABELS_CHOICE],0,0
Ayah memiliki kakaktua. What happened as a result? [LABELS_CHOICE],0,0
Bank itu memberi bunga yang tinggi. What happened as a result? [LABELS_CHOICE],0,1
"Setiap akhir pekan, kakak bekerja sebagai tukang ojek. What happened as a result? [LABELS_CHOICE]",1,1
Ia ingin mengikuti jejak Susi Susanti. What happened as a result? [LABELS_CHOICE],1,0
Ia masuk ke gang buntu. What happened as a result? [LABELS_CHOICE],0,1
Ia ingin mendaki Gunung Bromo. What happened as a result? [LABELS_CHOICE],1,1
Dia memesan menu internet di warkop. What happened as a result? [LABELS_CHOICE],0,1
Perilaku orang tersebut seperti anjing. What happened as a result? [LABELS_CHOICE],0,1
"Pagi ini, ia memakai pakaian putih abu-abu. What happened as a result? [LABELS_CHOICE]",1,1
Ia akan memasak ketupat. What happened as a result? [LABELS_CHOICE],0,1
Mereka pakai obat anti nyamuk. What was the cause? [LABELS_CHOICE],1,1
Ia ingin melihat terumbu karang. What happened as a result? [LABELS_CHOICE],1,0
Ia kecopetan. What happened as a result? [LABELS_CHOICE],1,1
Ia ingin melihat padi. What happened as a result? [LABELS_CHOICE],1,0
Ia ingin melihat kuda. What happened as a result? [LABELS_CHOICE],0,1
Ia ingin berenang di laut. What happened as a result? [LABELS_CHOICE],1,1
Mereka akan memasak rawon. What happened as a result? [LABELS_CHOICE],1,0
Mereka ingin melihat api biru. What happened as a result? [LABELS_CHOICE],1,0
Tsunami 2004 menghancurkan rumahnya. What was the cause? [LABELS_CHOICE],0,1
Jari kelingkingnya dilumuri tinta. What was the cause? [LABELS_CHOICE],1,0
Pria itu tidak percaya mitos Pantai Selatan. What was the cause? [LABELS_CHOICE],1,1
Ia berangkat bekerja menggunakan seragam berwarna coklat. What was the cause? [LABELS_CHOICE],0,1
Ia memasak ketupat dan opor ayam. What was the cause? [LABELS_CHOICE],1,0
Mereka menyanyikan lagu Indonesia Raya. What was the cause? [LABELS_CHOICE],1,0
Mereka masuk ke jalan tikus. What was the cause? [LABELS_CHOICE],1,0
Mereka memasang bendera merah putih di rumah. What was the cause? [LABELS_CHOICE],0,1
Perempuan itu membawa mukena. What was the cause? [LABELS_CHOICE],1,0
Mereka pergi ke Gunung Tangkuban Perahu. What was the cause? [LABELS_CHOICE],0,0
Ia ingin sarapan. What happened as a result? [LABELS_CHOICE],1,1
Pelayan menaruh mangkuk kecil berisi air dengan potongan limau. What happened as a result? [LABELS_CHOICE],0,0
Mereka akan pergi ke Kota Tua siang ini. What happened as a result? [LABELS_CHOICE],0,0
Mereka ingin belajar musik tradisional Indonesia. What happened as a result? [LABELS_CHOICE],0,0
Perempuan Jawa itu akan menikah. What happened as a result? [LABELS_CHOICE],1,1
Adzan Magrib mulai dikumandangkan . What happened as a result? [LABELS_CHOICE],1,1
"Dari Jakarta, ia ingin ke Surabaya dengan cepat. What happened as a result? [LABELS_CHOICE]",0,1
Ia membeli tiket bus. What was the cause? [LABELS_CHOICE],0,0
Jalanan becek akibar hujan. What happened as a result? [LABELS_CHOICE],1,0
Ia mencari oleh-oleh kain khas Indonesia. What happened as a result? [LABELS_CHOICE],1,1
ia buang air besar. What was the cause? [LABELS_CHOICE],0,0
Ia pergi ke salon untuk sulam alis. What was the cause? [LABELS_CHOICE],1,1
Kakak kesal karena adik terus membeo. What was the cause? [LABELS_CHOICE],0,1
Ia dibawa ke kantor polisi akibat mencuri televisi. What was the cause? [LABELS_CHOICE],1,0
ia memiliki banyak teman. What was the cause? [LABELS_CHOICE],0,0
Ia menyelesaikan konflik tersebut dengan kepala dingin. What happened as a result? [LABELS_CHOICE],0,1
Ia melihat pedagang kaki lima di pinggir jalan. What happened as a result? [LABELS_CHOICE],1,1
Rumahnya ditelan si jago merah. What happened as a result? [LABELS_CHOICE],0,0
kasus perceraian tersebut didiskusikan di meja hijau. What happened as a result? [LABELS_CHOICE],1,1
perempuan itu pulang kampung setelah berbadan dua. What happened as a result? [LABELS_CHOICE],1,1
"Sepulang sekolah, anak itu dimarahi oleh ayahnya. What was the cause? [LABELS_CHOICE]",1,1
Laki-laki itu masuk rumah sakit karena kakinya tersayat pisau dan luka parah. What was the cause? [LABELS_CHOICE],0,1
Pagi ini ada bus antarkota lewat di depan rumahku. What happened as a result? [LABELS_CHOICE],0,1
Tetangga sebelah tiba-tiba kaya. What happened as a result? [LABELS_CHOICE],1,0
Laki-laki itu dianggap sebagai preman di kampung ini. What was the cause? [LABELS_CHOICE],0,0
Orang itu suka sekali membeli kretek. What happened as a result? [LABELS_CHOICE],0,1
Dia dijuluki genderuwo di sekolah. What was the cause? [LABELS_CHOICE],0,0
Nenek telah lama bekerja sebagai tukang urut. What happened as a result? [LABELS_CHOICE],1,0
Bibi kesulitan menggendong si adik bayi. What was the cause? [LABELS_CHOICE],0,1
Gigi kakek patah saat makan nasi. What was the cause? [LABELS_CHOICE],1,0
Perempuan itu sangat malas naik angkot. What was the cause? [LABELS_CHOICE],1,0
Kolesterol pak haji naik parah. What was the cause? [LABELS_CHOICE],1,0
Hari ini kami merayakan lebaran haji. What happened as a result? [LABELS_CHOICE],0,0
Kakinya diperban karena luka bakar. What was the cause? [LABELS_CHOICE],1,0
"Adik menangis karena, setelah diperiksa, handphonenya diambil ayah. What was the cause? [LABELS_CHOICE]",0,0
Ia adalah anak yang paling pendek di kelas. What happened as a result? [LABELS_CHOICE],0,0
"Saat menyetir, Bapak terkena jebakan batman. What happened as a result? [LABELS_CHOICE]",1,0
"Setelah melahirkan, ibu itu bingung karena dia tinggal di apartemen. What was the cause? [LABELS_CHOICE]",1,1
Aku dan istriku sedang terjebak macet. What happened as a result? [LABELS_CHOICE],1,1
Pelayan itu membawakan bejana berisi air dengan irisan jeruk nipis. What happened as a result? [LABELS_CHOICE],0,1
Tanteku sedang butuh uang dengan cepat. What happened as a result? [LABELS_CHOICE],0,1
"Seorang ibu-ibu pemotor tidak berhelm, tanpa lampu sen, menabrak sebuah mobil. What happened as a result? [LABELS_CHOICE]",0,0
Dia mengikuti kompetisi penyampaian kuliah tujuh menit. What was the cause? [LABELS_CHOICE],1,0
"Di musim penghujan ini, kampungku sedang mengadakan fogging. What was the cause? [LABELS_CHOICE]",1,0
Seorang ahli nujum memperkirakan rumah sakit ini dihantui oleh suster ngesot. What was the cause? [LABELS_CHOICE],0,1
Ayah gundah apakah ia harus membawa mobilnya ke tempat cuci sekarang. What was the cause? [LABELS_CHOICE],1,1
Kakaknya tertangkap basah saat ujian. What was the cause? [LABELS_CHOICE],1,1
Kakak mengikuti kompetisi olahraga gerak jalan. What happened as a result? [LABELS_CHOICE],1,0
Ibu takut sakit saat melahirkan. What happened as a result? [LABELS_CHOICE],0,1
Seorang satpam sedang lapar saat berjaga. What happened as a result? [LABELS_CHOICE],0,1
Seorang tukang jamu digerebek oleh polisi. What was the cause? [LABELS_CHOICE],0,1
Tarkam di daerah ini dilarang oleh polisi. What was the cause? [LABELS_CHOICE],1,1
Ia terkenal sebagai mahasiswa yang kuliah pulang kuliah pulang. What happened as a result? [LABELS_CHOICE],0,1
Ibu-ibu desa itu mengomel-omel setelah pulang dari restoran steak yang mahal ini. What was the cause? [LABELS_CHOICE],1,0
Kakak perempuanku yang berumur 25 tahun pergi ke pernikahan sepupunya. What happened as a result? [LABELS_CHOICE],1,0
Dia adalah anak anggota rohis kampus. What happened as a result? [LABELS_CHOICE],0,1
Dia adalah anak yang rajin ke gereja. What happened as a result? [LABELS_CHOICE],1,1
Saldo e-money-nya habis. What happened as a result? [LABELS_CHOICE],0,1
Almarhumah dikenal sebagai pejuang agama yang baik. What happened as a result? [LABELS_CHOICE],1,1
Adikku dan teman-temannya mengenakan pakaian adat di sekolahnya. What was the cause? [LABELS_CHOICE],1,1
Listrik di rumah mati. What was the cause? [LABELS_CHOICE],0,1
Kakak pergi ke bengkel Yamaha. What was the cause? [LABELS_CHOICE],1,1
Malam-malam begini saya kelaparan. What happened as a result? [LABELS_CHOICE],1,1
Ia dijuluki sebagai budak kapitalis. What was the cause? [LABELS_CHOICE],1,0
Kakak sangat senang olahraga murah di Senayan. What happened as a result? [LABELS_CHOICE],1,1
Adik dihukum di sekolah. What was the cause? [LABELS_CHOICE],0,1
Sate kambing yang saya beli tadi rasanya hambar. What was the cause? [LABELS_CHOICE],0,0
Dia sering mendapatkan nilai jelek di kelasnya. What happened as a result? [LABELS_CHOICE],1,0
Adik pergi ke dokter karena sakit gigi. What was the cause? [LABELS_CHOICE],0,1
Pak RT dianggap sebagai orang yang cukup kaya. What was the cause? [LABELS_CHOICE],0,1
Pak RW adalah seorang hipster. What happened as a result? [LABELS_CHOICE],0,1
Besok adik akan mengikuti SNMPTN. What happened as a result? [LABELS_CHOICE],0,0
"Di lampu merah, ada mas-mas yang berjualan Kompas. What happened as a result? [LABELS_CHOICE]",1,1
Ibu tengah menyemprot rumah dengan anti nyamuk. What happened as a result? [LABELS_CHOICE],1,0
Pegawai kantor itu tidak punya BPJS. What happened as a result? [LABELS_CHOICE],0,1
Pandemi COVID-19 menyebabkan banyak ASN bekerja dari rumah. What happened as a result? [LABELS_CHOICE],0,0
Rumah paman banyak dipasang gambar hewan bermoncong putih. What was the cause? [LABELS_CHOICE],0,1
Di ruas jalan itu sedang diberlakukan contraflow. What was the cause? [LABELS_CHOICE],1,1
Anak itu tidak lulus ujian praktek Penjaskes. What was the cause? [LABELS_CHOICE],0,0
Kakak malas mengurus STNK sendiri. What happened as a result? [LABELS_CHOICE],0,0
Majapahit adalah kerajaan terbesar dalam sejarah Indonesia. What was the cause? [LABELS_CHOICE],1,1
Anak itu sering sekali makan Indomie. What happened as a result? [LABELS_CHOICE],0,1
Perempuan itu sampai ke puncak Gunung Ijen. What happened as a result? [LABELS_CHOICE],1,1
Ia sedang ingin makanan Jepang. What happened as a result? [LABELS_CHOICE],0,1
Banyak orang yang suka berbelanja di Shopee. What was the cause? [LABELS_CHOICE],1,1
Toko ini kehabisan stok ayam. What was the cause? [LABELS_CHOICE],0,0
Toko ini menjual alkohol. What happened as a result? [LABELS_CHOICE],0,1
Adik tinggal di bawah SUTET. What happened as a result? [LABELS_CHOICE],1,0
Budi kecewa saat membeli tahu sumedang di toko itu. What was the cause? [LABELS_CHOICE],0,0
Ibu membeli santan di pasar. What was the cause? [LABELS_CHOICE],0,0
Saya mau beli salonpas. What was the cause? [LABELS_CHOICE],1,1
Bapak ingin menjalani hidup yang halal. What happened as a result? [LABELS_CHOICE],1,0
Pak Haji bertanya-tanya apakah makanan hari ini halal. What was the cause? [LABELS_CHOICE],0,0
Nenek tidak suka makan sashimi. What was the cause? [LABELS_CHOICE],0,1
Ia gatal-gatal setelah makan sup asparagus. What was the cause? [LABELS_CHOICE],1,0
Temanku sehari minum kopi banyak sekali. What happened as a result? [LABELS_CHOICE],1,0
Saya ingin naik taksi online mercy. What happened as a result? [LABELS_CHOICE],0,0
Kerja SAMSAT tersendat dalam memroses banyaknya pembelian mobil pribadi baru. What was the cause? [LABELS_CHOICE],0,1
Aksi damai mengenang pahlawan reformasi menghambat lalu lintas di lokasi. What happened as a result? [LABELS_CHOICE],1,0
Pada tanggal 4 Juni kemarin restoran di mall banyak yang ramai. What was the cause? [LABELS_CHOICE],1,1
Adik sedih setelah membeli telur gulung di depan sekolah. What happened as a result? [LABELS_CHOICE],1,0
Air minum di rumah habis. What happened as a result? [LABELS_CHOICE],0,0
Adik senang makanan hari ini. What was the cause? [LABELS_CHOICE],1,0
Paman hobi main domino. What happened as a result? [LABELS_CHOICE],1,1
Kakak maju menjadi calon ketua OSIS. What was the cause? [LABELS_CHOICE],1,0
"Walaupun murah, warung bakso itu sepi pembeli. What was the cause? [LABELS_CHOICE]",0,0
Warung soto di pojokan selalu ramai dan rasanya sangat enak. What happened as a result? [LABELS_CHOICE],0,1
"Adik sedang memesan bakso, tapi dia sedang ingin hidup sehat. What happened as a result? [LABELS_CHOICE]",1,0
Bapak hendak berangkat sholat Jumat. What happened as a result? [LABELS_CHOICE],0,0
Kakak sedang latihan Paskibra. What was the cause? [LABELS_CHOICE],0,1
Kakek adalah alumni 212. What happened as a result? [LABELS_CHOICE],0,0
Paman suka mengoleksi replika kapak 212. What happened as a result? [LABELS_CHOICE],0,1
Anak SMA itu membawa sabit di dalam tasnya. What was the cause? [LABELS_CHOICE],1,0
Anak SD Negeri itu berangkat sekolah di hari senin. What happened as a result? [LABELS_CHOICE],1,1
"Setiap tahun, seringkali tetanggaku merayakan Idul Qurban sehari lebih awal. What was the cause? [LABELS_CHOICE]",0,0
Ayah pulang malam selepas main karambol. What happened as a result? [LABELS_CHOICE],1,1
"Setelah pulang, sang suami dimarahi oleh sang istri. What was the cause? [LABELS_CHOICE]",1,0
"Di tengah Ospek, para mahasiswa baru dimarahi oleh seniornya. What was the cause? [LABELS_CHOICE]",1,0
"Pada 17 Juli, aku mengendarai mobil dengan plat nomor N9EWE ke jalanan utama Jakarta. What was the cause? [LABELS_CHOICE]",0,0
Lebaran haji sudah dekat. What happened as a result? [LABELS_CHOICE],0,1
Ayah sedang kebakaran jenggot. What happened as a result? [LABELS_CHOICE],1,1
"Tahun lalu, kambing di peternakan paman ada 6 ekor, tapi hari ini sudah 10 ekor saja. What was the cause? [LABELS_CHOICE]",0,0
Ia ragu-ragu saat ingin membeli komputer bekas secara daring tanpa foto ataupun video yang jelas. What was the cause? [LABELS_CHOICE],1,0
Pekerjaannya terasa seperti menegakkan benang basah. What happened as a result? [LABELS_CHOICE],1,0
Aku sedang membantu kakek yang kesulitan mengurus sumur dan ladangnya yang kotor. What happened as a result? [LABELS_CHOICE],0,0
Ia malu karena merasa dia dan kakaknya bagaikan bumi dan langit. What was the cause? [LABELS_CHOICE],0,0
Paman membayar temannya untuk mencarikan kambing hitam untuk peristiwa itu. What was the cause? [LABELS_CHOICE],0,0
Kakak sedang mencari tambatan hati. What happened as a result? [LABELS_CHOICE],0,0
Di hari yang kelabu ini seluruh warga tengah berkumpul untuk memberikan penghormatan. What happened as a result? [LABELS_CHOICE],1,1
Adik hari ini tengah mengikuti reuni sekolahnya. What happened as a result? [LABELS_CHOICE],0,0
Adik menggunakan rumus abc. What was the cause? [LABELS_CHOICE],1,1
Kakek suka sambil menyelam minum air. What happened as a result? [LABELS_CHOICE],1,0
Papa dimarahi mama karena terlalu boros. What was the cause? [LABELS_CHOICE],1,0
Adik mendengar petir di siang bolong. What happened as a result? [LABELS_CHOICE],0,0
Ia adalah penyelam yang memiliki jam terbang yang tinggi. What was the cause? [LABELS_CHOICE],1,0
"Akibat cedera, dengan sedih hati pemain bola itu memikirkan untuk mengakhiri karirnya. What happened as a result? [LABELS_CHOICE]",0,1
Kakak berberat hati mendonorkan hatinya untuk ayah. What was the cause? [LABELS_CHOICE],1,1
Kampung ini penuh dengan sampah masyarakat. What was the cause? [LABELS_CHOICE],1,0
Dia adalah preman yang bolak-balik masuk penjara. What happened as a result? [LABELS_CHOICE],0,1
Pertemuan ini sudah berjalan lama sekali. What was the cause? [LABELS_CHOICE],0,0
